time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/learning_rate,train/n_updates,train/value_loss,train/clip_range
1,9.38,189,10,14200832,0.01739999999999998,0.10612010955810547,-0.034200607321690765,0.2695194482803345,0.13232421875,-2.6807323336601256,0.01685215,0.0003,69330,1.0133136957883835,0.2
1,9.77,190,10,14202880,-0.44040000000000007,0.24252599477767944,-0.033592412911821155,0.21655285358428955,0.1734375,-2.6161403119564057,0.023162264,0.0003,69340,0.9228767395019531,0.2
1,10.07,186,11,14204928,-0.22140000000000004,0.1293947696685791,-0.028902331611607223,0.3858024775981903,0.102587890625,-3.0167820692062377,0.014138535,0.0003,69350,1.4056038767099381,0.2
1,9.48,186,10,14206976,0.2254,0.1643383502960205,-0.03826254113810137,0.41492366790771484,0.1396484375,-2.843840891122818,0.016280595,0.0003,69360,1.38413305580616,0.2
1,9.98,187,10,14209024,-0.5546,0.08195674419403076,-0.030883852764964102,0.2861962914466858,0.147265625,-2.5201730966567992,0.020293761,0.0003,69370,1.0531797647476195,0.2
1,10.7,187,10,14211072,-0.18899999999999997,0.18555355072021484,-0.030739147251006217,0.5327098965644836,0.11845703125,-2.962521713972092,0.013794596,0.0003,69380,1.4824462085962296,0.2
1,12.06,187,10,14213120,-0.41619999999999996,0.24398934841156006,-0.0401116884779185,0.2733266055583954,0.18349609375,-2.920122891664505,0.019470606,0.0003,69390,0.9436604589223861,0.2
1,11.38,186,10,14215168,-0.5076,0.20219731330871582,-0.04246651951689273,0.2324722707271576,0.17568359375,-3.0897469580173493,0.018478593,0.0003,69400,1.038697998225689,0.2
1,10.91,187,10,14217216,-0.12320000000000003,0.26558917760849,-0.0375222607748583,0.28463780879974365,0.150537109375,-2.9869749784469604,0.018875567,0.0003,69410,1.09434584826231,0.2
1,9.98,187,10,14219264,0.3704,0.28238189220428467,-0.041791797941550614,0.26781028509140015,0.16943359375,-2.9472129583358764,0.020482408,0.0003,69420,0.9947740152478218,0.2
1,10.01,187,10,14221312,0.28479999999999994,0.03535115718841553,-0.03428075104020536,0.03314982354640961,0.135205078125,-2.802918976545334,0.016557515,0.0003,69430,0.7087990261614323,0.2
1,9.53,186,10,14223360,0.2444000000000001,0.11012828350067139,-0.04110678947763517,0.19923286139965057,0.18427734375,-2.7436856091022492,0.020351235,0.0003,69440,0.8670554637908936,0.2
1,9.28,187,10,14225408,0.7143999999999999,0.2422083020210266,-0.03315771102206781,0.18686136603355408,0.155517578125,-2.6635620296001434,0.017318262,0.0003,69450,0.8359439566731452,0.2
1,10.11,326,6,14227456,0.7378,-0.0173189640045166,-0.0393293856177479,-0.15043595433235168,0.169384765625,-2.9922744572162627,0.018404521,0.0003,69460,0.17596243638545275,0.2
1,10.5,327,6,14229504,0.715,0.19375312328338623,-0.04338390443008393,-0.1912805736064911,0.244970703125,-3.127175027132034,0.027785782,0.0003,69470,0.09948423970490694,0.2
1,11.86,327,6,14231552,0.6628000000000001,-0.0869377851486206,-0.03960146389435977,-0.1700202226638794,0.20673828125,-3.24646942615509,0.024798036,0.0003,69480,0.13711874037981034,0.2
1,10.4,334,6,14233600,0.7519999999999999,0.35924381017684937,-0.04148765427526087,-0.17531973123550415,0.190478515625,-3.264579916000366,0.021345165,0.0003,69490,0.095182416588068,0.2
1,13.93,189,10,14235648,-0.6486,0.5073577165603638,-0.04101187896449119,-0.19473020732402802,0.218603515625,-3.1600696802139283,0.022895161,0.0003,69500,0.05682851877063513,0.2
1,13.54,176,11,14237696,-1.1058,0.013007760047912598,-0.03325267862528562,0.20939604938030243,0.133203125,-3.3853474259376526,0.017787294,0.0003,69510,1.0111961141228676,0.2
1,13.25,188,10,14239744,-0.9749999999999999,0.19805413484573364,-0.03928373142844066,0.28079402446746826,0.156640625,-3.3695520520210267,0.02175875,0.0003,69520,1.059899841248989,0.2
1,14.69,191,10,14241792,-1.3037999999999996,0.23741436004638672,-0.040792590379714964,0.218500554561615,0.138623046875,-3.315478354692459,0.016543724,0.0003,69530,1.0169380635023118,0.2
1,13.94,188,10,14243840,-0.9037999999999999,0.2957509160041809,-0.040916137280873954,0.13726115226745605,0.151025390625,-3.422950941324234,0.018488152,0.0003,69540,0.8138264641165733,0.2
1,12.92,188,10,14245888,-0.7983999999999999,0.2912137508392334,-0.04102696023182943,0.21046799421310425,0.149169921875,-3.300952839851379,0.01979057,0.0003,69550,0.95024643689394,0.2
1,13.36,188,10,14247936,-0.9822,0.27971601486206055,-0.04289956067223102,0.2015719711780548,0.175439453125,-3.3131727516651153,0.021147184,0.0003,69560,0.9233877450227738,0.2
1,13.18,191,10,14249984,-1.0036,0.33247190713882446,-0.04040854269405827,0.13181263208389282,0.1474609375,-3.313949054479599,0.017630411,0.0003,69570,0.8541861772537231,0.2
1,11.4,185,11,14252032,-0.8279999999999998,0.3094481825828552,-0.04228350697085261,0.1585986465215683,0.164453125,-3.2726088941097258,0.019677127,0.0003,69580,0.8788412153720856,0.2
1,11.36,188,10,14254080,-0.5072000000000001,0.3928503394126892,-0.04187184311449528,0.22822129726409912,0.152490234375,-3.173805558681488,0.02014806,0.0003,69590,0.9841478899121284,0.2
1,11.78,187,10,14256128,-0.8706,0.505536675453186,-0.03590284880483523,0.14591744542121887,0.131689453125,-3.166705995798111,0.019389879,0.0003,69600,0.7705147802829743,0.2
1,12.34,189,10,14258176,-0.9368000000000001,0.39881640672683716,-0.03418661740142852,0.17424167692661285,0.14921875,-3.2816235721111298,0.017360589,0.0003,69610,0.8959342390298843,0.2
1,11.22,188,10,14260224,-0.09939999999999999,0.48063451051712036,-0.042782804230228066,0.14961953461170197,0.197412109375,-3.30403892993927,0.020572748,0.0003,69620,0.8446901485323906,0.2
1,11.27,187,10,14262272,-0.37540000000000007,0.1903558373451233,-0.03721233140677214,0.22652482986450195,0.1373046875,-3.0388530015945436,0.019500952,0.0003,69630,0.873875443637371,0.2
1,11.04,184,11,14264320,0.01919999999999997,0.3043568730354309,-0.041503322101198135,0.21184539794921875,0.161474609375,-2.940873956680298,0.01817624,0.0003,69640,0.9816653892397881,0.2
1,10.61,187,10,14266368,-0.5172,0.40297365188598633,-0.037429858592804524,0.14094874262809753,0.167333984375,-2.952932667732239,0.02049943,0.0003,69650,0.7391095906496048,0.2
1,10.48,186,10,14268416,-0.5446,0.4021422863006592,-0.03312700693495572,0.31985312700271606,0.1388671875,-2.9639828979969023,0.015546588,0.0003,69660,1.1324080497026443,0.2
1,10.2,187,10,14270464,0.06600000000000003,0.4161791205406189,-0.03290357607183978,0.26366695761680603,0.120947265625,-2.9831196665763855,0.013653228,0.0003,69670,0.9876755252480507,0.2
1,12.77,187,10,14272512,0.07959999999999998,0.23424077033996582,-0.039778239792212844,0.16859278082847595,0.151611328125,-2.7736671388149263,0.017022673,0.0003,69680,0.8213099211454391,0.2
1,13.19,188,10,14274560,0.0662,0.18348735570907593,-0.03895496281329543,0.14204813539981842,0.17607421875,-3.0080470860004427,0.022379372,0.0003,69690,0.7656084716320037,0.2
1,9.09,187,10,14276608,-0.09180000000000003,0.2706272602081299,-0.038813986256718634,0.06263837218284607,0.164794921875,-3.0539533615112306,0.018064264,0.0003,69700,0.6595440849661827,0.2
1,9.2,186,10,14278656,-0.489,0.3128701448440552,-0.036457917629741134,0.20893189311027527,0.142431640625,-2.7920799136161802,0.013627093,0.0003,69710,0.9956789016723633,0.2
1,10.69,187,10,14280704,-0.15880000000000002,0.29964327812194824,-0.03013266185298562,0.3522665500640869,0.135986328125,-2.8054264008998873,0.015269317,0.0003,69720,1.2553261727094651,0.2
1,11.86,190,10,14282752,0.0028000000000000225,0.322382390499115,-0.03770214223768562,0.18912085890769958,0.145703125,-2.870416820049286,0.017805647,0.0003,69730,0.8660098820924759,0.2
1,9.25,186,10,14284800,-0.365,0.24471545219421387,-0.0423403971712105,0.1860906481742859,0.16875,-2.894453930854797,0.02089677,0.0003,69740,0.692429032921791,0.2
1,9.19,186,11,14286848,0.27620000000000006,0.33824390172958374,-0.025128490186762064,0.42638248205184937,0.10146484375,-2.6154418647289277,0.014867549,0.0003,69750,1.1388481706380844,0.2
1,9.89,184,11,14288896,-0.4028000000000001,0.2440505027770996,-0.0337103363359347,0.3242650628089905,0.1330078125,-2.483398807048798,0.016694546,0.0003,69760,0.9483700573444367,0.2
1,9.17,187,10,14290944,-0.018400000000000034,0.3535705804824829,-0.0284349758643657,0.3630264401435852,0.121337890625,-2.588146996498108,0.012337055,0.0003,69770,1.2575738340616227,0.2
1,10.64,188,10,14292992,0.18220000000000003,0.34917300939559937,-0.0345970451598987,0.1739402711391449,0.15908203125,-2.7880922734737394,0.020935146,0.0003,69780,0.7962921127676964,0.2
1,9.26,186,11,14295040,-0.44520000000000004,0.3124557137489319,-0.036596657906193285,0.1708381474018097,0.1703125,-2.8569253861904143,0.020857215,0.0003,69790,0.7532559543848037,0.2
1,10.34,187,10,14297088,-0.3868000000000001,0.341280996799469,-0.027593618677929043,0.39331796765327454,0.114111328125,-2.7596991539001463,0.016919663,0.0003,69800,1.3114325612783433,0.2
1,9.64,185,11,14299136,0.08719999999999997,0.36599618196487427,-0.032748715463094415,0.29535213112831116,0.1369140625,-2.853685075044632,0.016237486,0.0003,69810,1.0336607679724694,0.2
1,11.27,187,10,14301184,-0.2954,0.2945857644081116,-0.04270591165404767,0.17505565285682678,0.1783203125,-2.811170279979706,0.023385487,0.0003,69820,0.7614833384752273,0.2
1,10.64,187,10,14303232,-0.7178,0.20276933908462524,-0.040830819052644074,0.23687684535980225,0.179638671875,-2.880793386697769,0.024303306,0.0003,69830,0.9223919913172722,0.2
1,10.61,179,11,14305280,0.2527999999999999,0.3964651823043823,-0.03050787915708497,0.3408147692680359,0.1208984375,-2.758099693059921,0.013420553,0.0003,69840,1.1656205654144287,0.2
1,12.25,186,10,14307328,0.029999999999999957,0.1557023525238037,-0.0321992481010966,0.1342310905456543,0.126708984375,-2.8765504539012907,0.015940024,0.0003,69850,0.6642040327191353,0.2
1,9.66,186,10,14309376,-0.49320000000000014,0.25755321979522705,-0.0418064106721431,0.05142208933830261,0.17734375,-3.0099786698818205,0.021624988,0.0003,69860,0.6322666764259338,0.2
1,11.7,190,10,14311424,0.341,0.3173743486404419,-0.03399872361915186,0.32081881165504456,0.13740234375,-2.8036381483078,0.015582542,0.0003,69870,1.105521374940872,0.2
1,11.62,185,11,14313472,-0.2474,0.31548625230789185,-0.036436214030254634,0.06508748233318329,0.151953125,-3.016455405950546,0.020882538,0.0003,69880,0.525149355083704,0.2
1,10.42,186,10,14315520,0.03660000000000001,0.2142595648765564,-0.03755642552860081,0.2913788855075836,0.162451171875,-2.8456193625926973,0.01912129,0.0003,69890,1.0857867375016212,0.2
1,10.7,187,10,14317568,-0.6940000000000001,0.1759076714515686,-0.03872952432138845,0.18713872134685516,0.150341796875,-2.7062598288059236,0.018298306,0.0003,69900,0.8399582535028458,0.2
1,12.58,191,10,14319616,-0.5466,0.3113133907318115,-0.03172959807561711,0.3595889210700989,0.117724609375,-2.9325864732265474,0.014567564,0.0003,69910,1.2502537846565247,0.2
1,10.93,187,10,14321664,0.16139999999999993,0.22137445211410522,-0.03820275453617796,0.17851588129997253,0.16767578125,-3.001948368549347,0.019462489,0.0003,69920,0.9281073644757271,0.2
1,10.3,179,11,14323712,-0.05100000000000002,0.2903786897659302,-0.035903345933184026,0.26808762550354004,0.130029296875,-2.7616194128990172,0.01550995,0.0003,69930,0.8852279841899872,0.2
1,8.95,184,11,14325760,0.05100000000000002,0.12384778261184692,-0.03368600009707734,0.25333723425865173,0.132080078125,-2.779146212339401,0.015848598,0.0003,69940,1.012895554304123,0.2
1,10.59,187,10,14327808,0.09819999999999998,0.28026533126831055,-0.036580708948895334,0.2559211850166321,0.151806640625,-2.5914091646671293,0.017528247,0.0003,69950,1.0286863148212433,0.2
1,12.43,331,6,14329856,0.5364000000000001,0.2737593650817871,-0.04025971540249884,0.1421457976102829,0.16083984375,-2.736114639043808,0.01644416,0.0003,69960,0.8335310116410255,0.2
1,11.7,332,6,14331904,0.6559999999999999,-0.0500873327255249,-0.04525065026246011,-0.13715007901191711,0.25107421875,-3.1784039437770844,0.03169393,0.0003,69970,0.22362489327788354,0.2
1,12.09,323,6,14333952,0.6032,-0.016504406929016113,-0.03734635228756815,-0.13839717209339142,0.221630859375,-3.2146267652511598,0.024590943,0.0003,69980,0.19347516559064387,0.2
1,12.19,332,6,14336000,0.7162000000000002,0.0812230110168457,-0.0418830935144797,-0.1467304527759552,0.2068359375,-3.2866113245487214,0.024261994,0.0003,69990,0.15731671899557115,0.2
1,9.76,188,10,14338048,-0.8351999999999999,0.17156845331192017,-0.043324191588908434,-0.18261271715164185,0.201416015625,-3.2447664558887483,0.021753151,0.0003,70000,0.10365208033472299,0.2
1,10.89,175,11,14340096,-1.0028,0.3703232407569885,-0.03047550607006997,0.38149020075798035,0.11328125,-3.0563904345035553,0.01684125,0.0003,70010,1.2839765310287476,0.2
1,11.16,188,10,14342144,-1.1332,0.5682152509689331,-0.038096919050440194,0.1275113970041275,0.157666015625,-3.1990747690200805,0.019490324,0.0003,70020,0.7945950284600258,0.2
1,11.39,187,10,14344192,-1.1478000000000002,0.5002259016036987,-0.038648110395297405,0.18420812487602234,0.183251953125,-3.2062888622283934,0.019516027,0.0003,70030,0.8703243881464005,0.2
1,12.61,191,10,14346240,-0.7922,0.439339816570282,-0.0397999917389825,0.24519354104995728,0.1580078125,-3.2982975423336027,0.020391159,0.0003,70040,0.9765083193778992,0.2
1,12.33,188,10,14348288,-1.0966,0.4900479316711426,-0.04142973974812776,0.11342877149581909,0.164111328125,-3.344870722293854,0.022220695,0.0003,70050,0.788347639143467,0.2
1,13.42,186,10,14350336,-0.9384,0.5134739279747009,-0.04622292774729431,0.10122135281562805,0.191748046875,-3.4128965198993684,0.021610271,0.0003,70060,0.7463728621602058,0.2
1,14.23,187,10,14352384,-0.7046000000000001,0.5497613549232483,-0.046594815165735784,0.04465550184249878,0.185888671875,-3.4977204144001006,0.020691061,0.0003,70070,0.6701724216341972,0.2
1,13.84,182,11,14354432,-0.7418,0.4662066698074341,-0.046132255217526105,0.03179365396499634,0.19853515625,-3.5158483743667603,0.022969175,0.0003,70080,0.7124443888664246,0.2
1,13.87,187,10,14356480,-0.9824,0.5530431866645813,-0.04548449171707034,0.06338250637054443,0.192236328125,-3.5103291869163513,0.020736614,0.0003,70090,0.6311605095863342,0.2
1,14.72,191,10,14358528,-0.8894,0.5378017425537109,-0.045842111390084025,0.01634642481803894,0.18037109375,-3.5989919185638426,0.023623163,0.0003,70100,0.6526261866092682,0.2
1,13.92,188,10,14360576,-0.7984,0.514468789100647,-0.04408768657594919,0.04624128341674805,0.18193359375,-3.634316247701645,0.020066684,0.0003,70110,0.6653983503580093,0.2
1,12.34,186,11,14362624,-0.16180000000000003,0.5326720476150513,-0.04828207604587078,-0.023717820644378662,0.192041015625,-3.5794690012931825,0.022156976,0.0003,70120,0.5386054821312427,0.2
1,11.25,187,10,14364672,-0.22000000000000003,0.29044634103775024,-0.03886797069571912,0.15913057327270508,0.151806640625,-3.4024884939193725,0.023914937,0.0003,70130,0.8001949071884156,0.2
1,12.07,187,10,14366720,-0.5214,0.4087632894515991,-0.04077960995491594,0.07706409692764282,0.1556640625,-3.123445671796799,0.021164022,0.0003,70140,0.7393830552697181,0.2
1,12.68,190,10,14368768,-0.3036,0.5390532612800598,-0.0395476907142438,0.06366544961929321,0.14306640625,-3.317805528640747,0.01950301,0.0003,70150,0.6942586213350296,0.2
1,12.95,187,10,14370816,-0.39399999999999996,0.40316474437713623,-0.04252407872118056,0.03185391426086426,0.1701171875,-3.4047048509120943,0.024294186,0.0003,70160,0.6472910039126873,0.2
1,11.29,187,10,14372864,-0.5458,0.3779275417327881,-0.045248549699317665,0.06734561920166016,0.17783203125,-3.401513946056366,0.023155663,0.0003,70170,0.6959241457283497,0.2
1,12.43,185,11,14374912,-0.9586,0.3441864848136902,-0.041821066406555474,0.23378077149391174,0.18017578125,-3.233582818508148,0.020698901,0.0003,70180,0.9766239330172539,0.2
1,13.43,188,10,14376960,-0.09360000000000002,0.4637625813484192,-0.04109482797794044,0.11191824078559875,0.154638671875,-3.367267149686813,0.017809572,0.0003,70190,0.8033895134925843,0.2
1,11.5,187,10,14379008,-0.42,0.3668361306190491,-0.04470200304640457,-0.00700417160987854,0.146923828125,-3.382383996248245,0.022371683,0.0003,70200,0.5703312136232853,0.2
1,11.61,190,10,14381056,-0.7222,0.39126741886138916,-0.0432826264295727,0.2661077380180359,0.21103515625,-3.1863785088062286,0.024098314,0.0003,70210,0.878171730041504,0.2
1,12.5,187,10,14383104,-0.655,0.43305104970932007,-0.03815532487351447,0.2819821238517761,0.149267578125,-3.2139802277088165,0.016615184,0.0003,70220,1.0030649542808532,0.2
1,11.71,189,10,14385152,-0.38420000000000004,0.3427855968475342,-0.04066008648369461,0.2590619921684265,0.19384765625,-3.196154606342316,0.022624243,0.0003,70230,1.0436175912618637,0.2
1,13.15,189,10,14387200,-0.38800000000000007,0.299213707447052,-0.039353815582580866,0.12824979424476624,0.1548828125,-3.143752908706665,0.017185092,0.0003,70240,0.8514347776770592,0.2
1,9.35,187,10,14389248,-0.8320000000000001,0.4514491558074951,-0.04083666345104575,0.11870890855789185,0.15947265625,-3.1873112618923187,0.018644175,0.0003,70250,0.6720647245645524,0.2
1,9.5,186,11,14391296,-0.5349999999999998,0.3608371615409851,-0.0313040780602023,0.3390456438064575,0.123486328125,-2.820321023464203,0.014715424,0.0003,70260,1.3392664730548858,0.2
1,12.67,188,10,14393344,-0.5384,-0.13596463203430176,-0.020898032141849397,0.25492429733276367,0.093798828125,-2.879765397310257,0.014077194,0.0003,70270,1.3047177076339722,0.2
1,10.0,186,10,14395392,-0.6850000000000002,0.1728219985961914,-0.03225381411612034,0.1387472152709961,0.13623046875,-3.167135554552078,0.021155575,0.0003,70280,0.982676762342453,0.2
1,12.13,187,10,14397440,-0.4275999999999999,0.42209041118621826,-0.03335773107828573,0.14525771141052246,0.14501953125,-2.950522392988205,0.018367594,0.0003,70290,0.7987823888659478,0.2
1,10.44,186,10,14399488,-0.39879999999999993,0.22512024641036987,-0.02592765217414126,0.24494844675064087,0.109228515625,-3.1235415756702425,0.015200657,0.0003,70300,1.0033148959279061,0.2
1,12.08,187,10,14401536,-0.12159999999999997,0.30316174030303955,-0.03907984071411193,0.1843806803226471,0.169873046875,-2.983796977996826,0.018251829,0.0003,70310,0.8789496004581452,0.2
1,11.19,190,10,14403584,-0.19380000000000006,0.40975093841552734,-0.041719846421619876,0.10748985409736633,0.223095703125,-3.1118176519870757,0.026268804,0.0003,70320,0.7091639816761017,0.2
1,11.36,188,10,14405632,-0.23220000000000002,0.4436969757080078,-0.03947641607373953,0.1250026971101761,0.273828125,-3.216129815578461,0.080413714,0.0003,70330,0.7462883561849594,0.2
1,11.3,187,10,14407680,-0.18100000000000008,0.31951022148132324,-0.041533131967298687,0.2089298814535141,0.17431640625,-3.1378981351852415,0.018466346,0.0003,70340,0.9091150388121605,0.2
1,12.68,188,10,14409728,-0.9486000000000001,0.3625234365463257,-0.044883903430309145,0.1681811511516571,0.218505859375,-3.1780638575553892,0.020622034,0.0003,70350,0.8417860776185989,0.2
1,11.53,185,11,14411776,-1.1406,0.22981882095336914,-0.028306530276313423,0.29319167137145996,0.109326171875,-3.267289584875107,0.014599833,0.0003,70360,1.1673279002308845,0.2
1,12.83,187,10,14413824,-1.1165999999999998,0.38667815923690796,-0.04144616030389443,0.2806576192378998,0.15869140625,-3.307613676786423,0.019501463,0.0003,70370,1.065891256928444,0.2
1,10.76,186,10,14415872,-0.010199999999999978,0.32483530044555664,-0.0426561988890171,0.2637326717376709,0.18896484375,-3.23498055934906,0.021220118,0.0003,70380,1.149164679646492,0.2
1,13.23,188,10,14417920,-0.46459999999999996,0.024963855743408203,-0.02829166087321937,0.08461454510688782,0.132373046875,-3.1606019377708434,0.018614374,0.0003,70390,0.7694223493337631,0.2
1,12.77,187,10,14419968,-0.6754000000000001,-0.08558106422424316,-0.03028839242178947,0.23934383690357208,0.11591796875,-3.255442053079605,0.01855681,0.0003,70400,1.0456243813037873,0.2
1,14.75,188,10,14422016,-0.38500000000000006,0.2662211060523987,-0.03669776984024793,0.24580839276313782,0.126806640625,-3.174085235595703,0.015011728,0.0003,70410,1.0822937101125718,0.2
1,12.1,188,10,14424064,-0.352,0.21008622646331787,-0.043643093481659886,0.056375980377197266,0.158935546875,-3.226105272769928,0.01931164,0.0003,70420,0.6956762611865998,0.2
1,12.99,186,10,14426112,-1.0197999999999998,0.2714782953262329,-0.038338260375894606,0.18221160769462585,0.147998046875,-3.144148576259613,0.019135626,0.0003,70430,0.8708302631974221,0.2
1,13.95,188,10,14428160,-0.22400000000000003,0.385994553565979,-0.03667325573042035,0.2839639484882355,0.15576171875,-3.2804224252700807,0.019770289,0.0003,70440,1.0118874222040177,0.2
1,12.25,188,10,14430208,-0.4650000000000001,0.2579205632209778,-0.03920417769113556,0.08007077872753143,0.147216796875,-3.2165094554424285,0.01787801,0.0003,70450,0.7619489312171936,0.2
1,12.81,325,6,14432256,0.6838000000000001,0.4208509922027588,-0.03771790722385049,0.1357380449771881,0.14013671875,-3.2156383633613586,0.017862191,0.0003,70460,0.7954367309808731,0.2
1,13.19,328,6,14434304,0.6962,0.021840155124664307,-0.03619146685814485,-0.1827445924282074,0.155322265625,-3.2534501612186433,0.02075104,0.0003,70470,0.11033380907028914,0.2
1,12.29,313,6,14436352,0.7142000000000001,0.03607088327407837,-0.04298148290254176,-0.2008996307849884,0.203662109375,-3.287101310491562,0.024210434,0.0003,70480,0.07505937227979302,0.2
1,12.01,328,6,14438400,0.7198000000000002,0.18693453073501587,-0.04116062658140436,-0.18112801015377045,0.1935546875,-3.2851848185062407,0.019869288,0.0003,70490,0.09381655082106591,0.2
1,12.89,190,10,14440448,-0.8628,0.12107527256011963,-0.036510321230161936,-0.18120217323303223,0.18564453125,-3.396671885251999,0.02165153,0.0003,70500,0.10720181278884411,0.2
1,14.68,173,11,14442496,-0.8686,0.2469990849494934,-0.031090879731345923,0.2322704792022705,0.108447265625,-3.394228720664978,0.015340678,0.0003,70510,1.086968033015728,0.2
1,12.14,191,10,14444544,-1.0228,0.3924564719200134,-0.04513840996660292,0.07583451271057129,0.1837890625,-3.482144218683243,0.022728082,0.0003,70520,0.7361830338835716,0.2
1,13.14,188,10,14446592,-0.8777999999999999,0.393818736076355,-0.04159770533442497,0.22375616431236267,0.175,-3.4247084140777586,0.022218999,0.0003,70530,0.9808476135134697,0.2
1,15.32,187,10,14448640,-0.47139999999999993,0.5197837352752686,-0.04683178593404591,0.055729880928993225,0.182470703125,-3.50036883354187,0.021790946,0.0003,70540,0.6834884881973267,0.2
1,13.59,191,10,14450688,-0.7567999999999998,0.5672585964202881,-0.045490251807495954,-0.04698827862739563,0.18408203125,-3.5552015781402586,0.02259766,0.0003,70550,0.5220759607851505,0.2
1,13.38,189,10,14452736,-0.9576,0.4381401538848877,-0.04114087212947197,0.10499686002731323,0.1517578125,-3.5471428990364076,0.018292306,0.0003,70560,0.7884041562676429,0.2
1,14.92,189,10,14454784,-0.9583999999999999,0.5132336616516113,-0.04302699391264468,0.0718090832233429,0.174072265625,-3.6044132471084596,0.02053959,0.0003,70570,0.6798447623848916,0.2
1,14.88,189,10,14456832,-0.8275999999999999,0.5189540386199951,-0.045529472595080736,0.04693612456321716,0.184326171875,-3.650923377275467,0.024640892,0.0003,70580,0.6561020329594612,0.2
1,15.11,189,10,14458880,-0.6322,0.5147296786308289,-0.05004843082278967,0.027104318141937256,0.218798828125,-3.6214577317237855,0.026157744,0.0003,70590,0.606398431956768,0.2
1,16.09,187,10,14460928,-0.6017999999999999,0.3757633566856384,-0.04498116199392825,0.08008748292922974,0.176318359375,-3.5758634984493254,0.021219367,0.0003,70600,0.737955754995346,0.2
1,14.41,189,10,14462976,-1.1532,0.4868907332420349,-0.046826077485457064,-0.07155698537826538,0.173486328125,-3.63065744638443,0.021578066,0.0003,70610,0.4618776261806488,0.2
1,14.71,190,10,14465024,-0.22919999999999996,0.4764198064804077,-0.045198177639395,0.03906354308128357,0.167724609375,-3.6121143281459807,0.02321984,0.0003,70620,0.6815974652767182,0.2
1,12.69,187,10,14467072,-0.5438000000000001,0.3031439781188965,-0.0408888541162014,0.058934763073921204,0.156689453125,-3.3828425347805022,0.020141263,0.0003,70630,0.6507552713155746,0.2
1,15.03,188,10,14469120,-0.05559999999999999,0.38065409660339355,-0.04417162465397269,0.08848416805267334,0.206298828125,-3.376557970046997,0.02303407,0.0003,70640,0.7484980717301368,0.2
1,11.92,187,10,14471168,-0.21839999999999996,0.24979639053344727,-0.047830373153556136,0.02678343653678894,0.183203125,-3.380149060487747,0.021039682,0.0003,70650,0.6117487937211991,0.2
1,12.98,187,10,14473216,-0.2346,0.2784973978996277,-0.0434642992913723,0.114893838763237,0.1818359375,-3.326376181840897,0.020183317,0.0003,70660,0.7603682622313499,0.2
1,13.63,182,11,14475264,-0.45760000000000006,0.2967689633369446,-0.04257239641156048,0.12848709523677826,0.164111328125,-3.192869859933853,0.019272067,0.0003,70670,0.7513180688023567,0.2
1,13.59,187,10,14477312,-0.40680000000000016,0.2808401584625244,-0.04289212073199451,0.07271566987037659,0.16123046875,-3.259795606136322,0.019464303,0.0003,70680,0.6901816844940185,0.2
1,13.35,187,10,14479360,-0.297,0.36123377084732056,-0.04400458643212914,0.11309678852558136,0.17724609375,-3.2157381236553193,0.021322725,0.0003,70690,0.7143982976675034,0.2
1,13.23,188,10,14481408,-0.2546,0.2554766535758972,-0.045305727352388206,0.053414300084114075,0.177587890625,-3.271314388513565,0.021162605,0.0003,70700,0.7399554207921029,0.2
1,13.03,187,10,14483456,-0.23060000000000003,0.29923903942108154,-0.042469462985172866,0.11331160366535187,0.175927734375,-3.195612794160843,0.018434081,0.0003,70710,0.7951716214418412,0.2
1,12.31,189,10,14485504,-0.10620000000000004,0.33258652687072754,-0.04467580660711974,0.1140865832567215,0.176025390625,-3.275089883804321,0.020498656,0.0003,70720,0.693783999979496,0.2
1,12.25,187,10,14487552,-0.30500000000000005,0.2680642604827881,-0.038462924322811884,0.10352416336536407,0.168115234375,-3.1707171380519865,0.021093355,0.0003,70730,0.696296226978302,0.2
1,13.0,187,10,14489600,-0.405,0.2437763214111328,-0.04129775986075401,0.2622697353363037,0.1716796875,-3.143729269504547,0.020428965,0.0003,70740,0.9181141003966331,0.2
1,12.94,188,10,14491648,-0.27380000000000004,0.16925787925720215,-0.035656895267311486,0.24436311423778534,0.143408203125,-3.148549032211304,0.018381167,0.0003,70750,0.9276835262775421,0.2
1,10.7,186,10,14493696,0.2710000000000001,0.3167187571525574,-0.04407213161466643,0.025133341550827026,0.161181640625,-3.165221410989761,0.021645404,0.0003,70760,0.6734438523650169,0.2
1,12.0,188,10,14495744,0.2,0.31768834590911865,-0.03978795001748949,0.0923612117767334,0.15556640625,-3.052450430393219,0.018630216,0.0003,70770,0.6666690275073052,0.2
1,12.23,183,11,14497792,0.04039999999999993,0.21906429529190063,-0.03498426937730983,0.03431674838066101,0.157568359375,-2.991485983133316,0.01807991,0.0003,70780,0.5235371105372906,0.2
1,10.81,188,10,14499840,0.1288,0.1578066349029541,-0.03660511737689376,0.17159569263458252,0.141552734375,-2.999014765024185,0.016387273,0.0003,70790,0.7389869540929794,0.2
1,12.0,187,10,14501888,0.10999999999999999,0.19142884016036987,-0.03680175091139972,0.10680459439754486,0.149169921875,-2.9389353036880492,0.016418472,0.0003,70800,0.6877739399671554,0.2
