rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/clip_range,train/loss,train/clip_fraction,train/approx_kl,train/n_updates,train/learning_rate
13.82,0.9106000000000001,20408320,1,10,189,-0.025802374444901945,1.810347557067871,-3.2755174458026888,0.0014466047286987305,0.2,0.628790020942688,0.097412109375,0.015231149,99640,0.0003
19.51,0.27040000000000003,20410368,1,10,186,-0.029488597519230098,1.6527624666690826,-2.856936848163605,0.26989680528640747,0.2,0.4747646450996399,0.105224609375,0.012944111,99650,0.0003
17.73,0.4588999999999999,20412416,1,10,189,-0.024105649907141924,1.6767209708690642,-3.2610652089118957,-0.12539470195770264,0.2,0.4641822874546051,0.08125,0.014251318,99660,0.0003
16.14,1.1231,20414464,1,10,189,-0.038434715126641095,1.4536642283201218,-3.1770441055297853,0.11440891027450562,0.2,0.449158251285553,0.14765625,0.018707361,99670,0.0003
20.68,0.25500000000000006,20416512,1,10,189,-0.02354153150226921,1.6656660377979278,-2.906003439426422,0.15433776378631592,0.2,0.5321093797683716,0.088525390625,0.014642326,99680,0.0003
11.1,0.09489999999999993,20418560,1,10,186,-0.028569308726582678,1.4308249205350876,-3.2553530812263487,0.21993035078048706,0.2,0.4145209789276123,0.104296875,0.01590917,99690,0.0003
20.63,0.5877,20420608,1,10,187,-0.03082998781464994,2.3991714119911194,-2.578548276424408,0.00038892030715942383,0.2,0.870475172996521,0.1330078125,0.014801589,99700,0.0003
9.45,0.4951,20422656,1,11,185,-0.035073769418522714,1.2805419445037842,-3.2804152190685274,-0.05898690223693848,0.2,0.3706415891647339,0.157958984375,0.020690687,99710,0.0003
18.11,0.22880000000000003,20424704,1,10,187,-0.02786974315531552,2.067741024494171,-2.400005519390106,0.1957707405090332,0.2,0.7546640038490295,0.102001953125,0.013501753,99720,0.0003
14.51,1.1269,20426752,1,10,188,-0.03683620226802305,1.6182866632938384,-3.2461169242858885,0.10661035776138306,0.2,0.49077796936035156,0.150244140625,0.016517986,99730,0.0003
17.88,0.4623999999999999,20428800,1,10,188,-0.029935511015355586,1.8055633723735809,-2.867182207107544,0.07005393505096436,0.2,0.7471434473991394,0.11298828125,0.016736457,99740,0.0003
16.38,0.8146,20430848,1,10,186,-0.03380404681665823,1.693129736185074,-3.185505658388138,-0.030028939247131348,0.2,0.5433647632598877,0.144384765625,0.01728944,99750,0.0003
17.58,0.4746,20432896,1,10,188,-0.037948434427380565,1.194650113582611,-3.110934615135193,0.07170891761779785,0.2,0.37820836901664734,0.175732421875,0.017830376,99760,0.0003
7.19,0.6272000000000001,20434944,1,11,183,-0.03543847020482645,1.5825237482786179,-3.138485884666443,0.011583268642425537,0.2,0.6080777049064636,0.1388671875,0.016876018,99770,0.0003
12.87,0.40769999999999995,20436992,1,10,188,-0.028507745917886497,2.0143559724092484,-2.1682763636112212,0.1243429183959961,0.2,0.8846344947814941,0.1376953125,0.017698137,99780,0.0003
16.65,0.28230000000000005,20439040,1,10,188,-0.032548463670536876,2.121810069680214,-2.6955364525318144,0.04503440856933594,0.2,0.8043895959854126,0.1408203125,0.02098962,99790,0.0003
12.34,0.48919999999999997,20441088,1,11,185,-0.031919353280682114,1.6355573415756226,-3.1351237893104553,0.16599315404891968,0.2,0.5253857970237732,0.1322265625,0.016910184,99800,0.0003
17.79,0.3081,20443136,1,10,186,-0.024513728055171668,1.9389911472797394,-2.660529690980911,0.16586774587631226,0.2,0.7586698532104492,0.096337890625,0.013477216,99810,0.0003
12.67,1.0747000000000002,20445184,1,10,186,-0.035911777429282664,1.4560278475284576,-3.146803778409958,0.11504042148590088,0.2,0.4096749424934387,0.13544921875,0.016568769,99820,0.0003
16.72,0.49750000000000016,20447232,1,10,189,-0.02489657059777528,1.590228658914566,-2.6285587728023527,0.12191015481948853,0.2,0.6134328842163086,0.103662109375,0.01624093,99830,0.0003
17.51,0.5681999999999999,20449280,1,10,186,-0.029916696366854012,1.3857207000255585,-3.1288573026657103,0.1647629737854004,0.2,0.4267551600933075,0.117431640625,0.017848695,99840,0.0003
17.14,0.6465000000000002,20451328,1,10,190,-0.033610511710867284,1.3239850044250487,-3.0976255536079407,0.106178879737854,0.2,0.4043463170528412,0.1455078125,0.019660015,99850,0.0003
9.06,0.9109999999999998,20453376,1,11,183,-0.0344179910607636,1.4886535346508025,-3.1467876374721526,0.06582105159759521,0.2,0.5225194692611694,0.148876953125,0.021828655,99860,0.0003
17.05,1.2115000000000002,20455424,1,10,186,-0.02917873892001808,2.0968273162841795,-2.0487482100725174,0.052724599838256836,0.2,0.8866674900054932,0.117431640625,0.015934214,99870,0.0003
12.24,0.9120999999999999,20457472,1,10,190,-0.0373807423049584,1.1377529203891754,-3.0779715180397034,0.10506117343902588,0.2,0.31869232654571533,0.165283203125,0.01951592,99880,0.0003
13.6,0.7613,20459520,1,10,186,-0.03155259230406955,1.586147877573967,-2.573472207784653,0.10951554775238037,0.2,0.5046340823173523,0.131201171875,0.018571928,99890,0.0003
17.51,0.6140000000000001,20461568,1,10,187,-0.030086343293078244,1.57250637114048,-2.709982532262802,0.1995740532875061,0.2,0.5606322288513184,0.138916015625,0.022262212,99900,0.0003
18.48,0.306,20463616,1,10,189,-0.03325206506997347,1.6802805304527282,-3.1337702751159666,0.016716718673706055,0.2,0.5219613909721375,0.1552734375,0.023076605,99910,0.0003
17.01,0.8597,20465664,1,10,188,-0.02971469557378441,1.47619626224041,-3.2346042573451994,0.07104313373565674,0.2,0.4849856197834015,0.11552734375,0.019451957,99920,0.0003
17.18,0.23040000000000002,20467712,1,10,186,-0.03761183724272996,1.1903933972120284,-3.143857419490814,0.06685245037078857,0.2,0.33085885643959045,0.16943359375,0.020933928,99930,0.0003
17.32,0.017900000000000006,20469760,1,10,190,-0.03719816610682756,1.6683270454406738,-3.151064270734787,0.12280416488647461,0.2,0.5963966846466064,0.171923828125,0.02321598,99940,0.0003
12.26,0.9276999999999999,20471808,1,11,184,-0.0328796801972203,1.62015380859375,-3.135860013961792,0.04838186502456665,0.2,0.5188943147659302,0.12734375,0.015816582,99950,0.0003
12.51,0.5166,20473856,1,11,185,-0.03006098110927269,1.6710150063037872,-2.6444314241409304,0.0653386116027832,0.2,0.5872641801834106,0.11982421875,0.01745895,99960,0.0003
11.28,1.4710999999999999,20475904,1,6,330,-0.032429116568528114,1.76160486638546,-2.720012927055359,0.11639386415481567,0.2,0.7188671827316284,0.164404296875,0.018998347,99970,0.0003
12.69,1.6987999999999999,20477952,1,6,321,-0.025578736572060733,0.8389747381210327,-2.7742494225502012,0.03922027349472046,0.2,0.2527708411216736,0.148095703125,0.02212159,99980,0.0003
13.77,1.6409,20480000,1,6,325,-0.02724271605256945,0.9458599060773849,-2.8416338741779326,0.11601138114929199,0.2,0.3087193965911865,0.169091796875,0.019110518,99990,0.0003
15.48,-0.4469000000000001,20482048,1,10,189,-0.03482188449706882,0.9530935749411583,-2.9333736658096314,0.17504799365997314,0.2,0.27361881732940674,0.174609375,0.021428507,100000,0.0003
16.01,-0.5834999999999999,20484096,1,11,176,-0.01899202896747738,1.9159407824277879,-3.1797411739826202,-0.09385430812835693,0.2,0.5548989772796631,0.069482421875,0.012570258,100010,0.0003
16.83,-0.5374,20486144,1,10,187,-0.03479611969087273,1.4585385352373124,-3.175887554883957,0.1788722276687622,0.2,0.4333469867706299,0.1490234375,0.024639232,100020,0.0003
18.75,-0.024300000000000016,20488192,1,10,189,-0.03902100820560008,1.4530823081731796,-3.189782363176346,0.18812739849090576,0.2,0.45493564009666443,0.157275390625,0.020908985,100030,0.0003
17.95,-0.3557,20490240,1,10,190,-0.03423115452751517,1.427563950419426,-3.21860985159874,0.14603888988494873,0.2,0.39171165227890015,0.158154296875,0.020284787,100040,0.0003
18.34,-0.17330000000000007,20492288,1,10,187,-0.03338046765420586,1.4607826888561248,-3.2532433688640596,0.21078312397003174,0.2,0.46116891503334045,0.148876953125,0.020000422,100050,0.0003
20.55,0.1343,20494336,1,10,188,-0.041180421749595554,1.1852081745862961,-3.210023856163025,0.24646806716918945,0.2,0.2968813180923462,0.171826171875,0.019308701,100060,0.0003
20.82,0.40740000000000004,20496384,1,10,188,-0.039109383104369046,1.11595299243927,-3.26924204826355,0.1460418701171875,0.2,0.2789979875087738,0.178125,0.019553907,100070,0.0003
20.57,0.5049999999999999,20498432,1,10,192,-0.04209616554435343,1.328507274389267,-3.270469844341278,0.11610078811645508,0.2,0.442507803440094,0.177978515625,0.022261782,100080,0.0003
19.52,0.5069,20500480,1,10,188,-0.04099868419580162,1.2841217577457429,-3.2781442523002626,0.13708114624023438,0.2,0.33705639839172363,0.19921875,0.018682968,100090,0.0003
12.31,0.2905,20502528,1,10,186,-0.04262848370708525,1.1483430176973344,-3.282609850168228,0.10446381568908691,0.2,0.2861894369125366,0.212060546875,0.02017371,100100,0.0003
12.64,0.2809,20504576,1,11,185,-0.031065796001348643,1.5674158364534378,-2.779777801036835,0.2645477056503296,0.2,0.5358172655105591,0.099658203125,0.015844397,100110,0.0003
12.32,0.23850000000000002,20506624,1,10,187,-0.026051776739768683,1.56158749461174,-2.722181683778763,0.39170563220977783,0.2,0.5734115839004517,0.13876953125,0.017187875,100120,0.0003
17.29,0.9943000000000001,20508672,1,10,186,-0.03543907820712775,1.7928434252738952,-2.825710713863373,0.2831082344055176,0.2,0.648364782333374,0.17822265625,0.02449762,100130,0.0003
13.92,0.05500000000000001,20510720,1,10,187,-0.034845302696339786,1.2987821400165558,-3.0822788774967194,0.2101956605911255,0.2,0.49193984270095825,0.16943359375,0.020302879,100140,0.0003
13.85,-0.0632,20512768,1,10,188,-0.028594495053403078,2.0946131318807604,-2.94546560049057,0.053532183170318604,0.2,0.6974570751190186,0.105810546875,0.015172154,100150,0.0003
17.62,0.6315999999999999,20514816,1,10,188,-0.03464055930962786,1.8456931859254837,-2.907625663280487,0.08727914094924927,0.2,0.6266610026359558,0.130029296875,0.017102499,100160,0.0003
17.41,0.49649999999999994,20516864,1,10,186,-0.039612764562480154,1.1183971017599106,-3.08508682847023,0.13214659690856934,0.2,0.24920135736465454,0.14716796875,0.018907912,100170,0.0003
17.33,0.8613000000000003,20518912,1,10,187,-0.0396608873619698,1.319474744796753,-3.053636926412582,0.07558423280715942,0.2,0.4739663302898407,0.162890625,0.019742664,100180,0.0003
16.59,0.8917000000000002,20520960,1,10,187,-0.03394494508393109,1.3100152164697647,-3.02954386472702,0.12070763111114502,0.2,0.402727335691452,0.13671875,0.016297396,100190,0.0003
14.79,0.13439999999999996,20523008,1,10,189,-0.03828845983371139,1.2211030811071395,-3.0184665441513063,0.15603101253509521,0.2,0.3352915942668915,0.16572265625,0.018696323,100200,0.0003
13.44,0.59,20525056,1,10,187,-0.03325081742368639,1.7204072803258896,-2.8996346831321715,0.0666394829750061,0.2,0.5856146812438965,0.12978515625,0.018878162,100210,0.0003
11.59,0.41910000000000003,20527104,1,11,185,-0.030594395007938147,1.7925036698579788,-2.5830336809158325,0.004989981651306152,0.2,0.5303026437759399,0.134619140625,0.020350914,100220,0.0003
15.27,0.3211,20529152,1,10,187,-0.027120991493575275,1.4911914080381394,-2.653186100721359,0.22063815593719482,0.2,0.573355495929718,0.12275390625,0.019767521,100230,0.0003
13.81,0.9719,20531200,1,10,187,-0.03900639051571488,1.5119989097118378,-2.9708066165447233,-0.026931405067443848,0.2,0.4253945052623749,0.1640625,0.02119076,100240,0.0003
14.66,1.0867,20533248,1,10,186,-0.029086816986091436,1.908141654729843,-2.7499375462532045,0.25224679708480835,0.2,0.6701856851577759,0.129736328125,0.016974214,100250,0.0003
14.9,0.16459999999999994,20535296,1,11,185,-0.03415744374506176,1.9418684244155884,-2.7729331612586976,0.19408905506134033,0.2,0.6970723867416382,0.1626953125,0.02041721,100260,0.0003
14.24,1.1301999999999999,20537344,1,10,187,-0.026216234744060783,1.9546358197927476,-2.9619624614715576,0.054187893867492676,0.2,0.6628314256668091,0.1060546875,0.014746609,100270,0.0003
18.35,0.959,20539392,1,10,187,-0.02540249136509374,1.7269808143377303,-2.7618526935577394,0.23335427045822144,0.2,0.6268618106842041,0.09619140625,0.013078301,100280,0.0003
16.28,1.1732,20541440,1,10,187,-0.033341865660622715,1.425063070654869,-3.0630438566207885,0.05619251728057861,0.2,0.42813223600387573,0.150830078125,0.017710997,100290,0.0003
14.6,1.3129000000000002,20543488,1,10,187,-0.028658569848630577,1.572662964463234,-2.880623859167099,0.2628316879272461,0.2,0.5215058326721191,0.107470703125,0.018749593,100300,0.0003
15.97,1.4096000000000004,20545536,1,10,187,-0.03294460957404226,1.8662832736968995,-2.7813511908054354,0.23318368196487427,0.2,0.728607177734375,0.14990234375,0.020049334,100310,0.0003
14.53,0.008000000000000047,20547584,1,10,186,-0.03297759289853275,1.543166071176529,-2.7979438245296477,0.23792695999145508,0.2,0.5400123596191406,0.145556640625,0.019380782,100320,0.0003
17.26,0.6673,20549632,1,10,186,-0.030266177136218174,2.029598632454872,-2.943640661239624,-0.02405846118927002,0.2,0.634192705154419,0.1234375,0.0163759,100330,0.0003
17.47,0.8694999999999999,20551680,1,10,188,-0.0404895655810833,1.4006064623594283,-3.0548703253269194,0.05810147523880005,0.2,0.4515558183193207,0.1796875,0.019778349,100340,0.0003
14.68,0.1561,20553728,1,10,187,-0.03379922432359308,1.6817084908485413,-3.099759966135025,0.06204044818878174,0.2,0.5653200149536133,0.139453125,0.019309355,100350,0.0003
15.83,1.6476999999999995,20555776,1,10,187,-0.03715596605325118,1.5270312130451202,-2.962126135826111,0.07593381404876709,0.2,0.575829029083252,0.147412109375,0.01758438,100360,0.0003
17.97,0.8422999999999997,20557824,1,11,185,-0.0260881734197028,1.6758172780275344,-2.7947525203228,0.04305410385131836,0.2,0.5199825763702393,0.100634765625,0.015581303,100370,0.0003
14.91,1.5653,20559872,1,10,187,-0.03809223433490842,1.8311882048845292,-3.0309134244918825,0.042578041553497314,0.2,0.6927154064178467,0.14453125,0.018079018,100380,0.0003
19.29,1.1102999999999998,20561920,1,10,191,-0.03155986056663096,1.6156218111515046,-2.7681171894073486,0.12076479196548462,0.2,0.5179654359817505,0.143115234375,0.019787338,100390,0.0003
11.23,0.6149000000000001,20563968,1,11,185,-0.03891922425245866,1.565565323829651,-3.112350660562515,0.13103419542312622,0.2,0.5295757055282593,0.187939453125,0.02310538,100400,0.0003
12.17,0.7208000000000001,20566016,1,10,186,-0.03164768285350874,1.5482758581638336,-2.6504570960998537,-0.021221399307250977,0.2,0.5302573442459106,0.135302734375,0.028610673,100410,0.0003
11.25,0.8171,20568064,1,11,185,-0.03186867737676948,2.165523275732994,-2.666296738386154,0.13288921117782593,0.2,0.7867082357406616,0.13046875,0.020569904,100420,0.0003
20.38,0.6502000000000001,20570112,1,10,188,-0.030119039956480263,1.8470508605241776,-2.615254616737366,0.15209919214248657,0.2,0.6278623342514038,0.114208984375,0.01675589,100430,0.0003
17.19,0.25499999999999995,20572160,1,10,187,-0.03748602045234293,1.620472675561905,-3.1666057109832764,0.0701097846031189,0.2,0.4628824293613434,0.16318359375,0.020879123,100440,0.0003
16.44,0.4634,20574208,1,10,189,-0.037266678223386404,1.9106657713651658,-3.051367223262787,0.0633401870727539,0.2,0.6427022218704224,0.157763671875,0.018208839,100450,0.0003
16.35,0.3292,20576256,1,10,189,-0.032760421233251694,1.7317634671926498,-3.0150184869766234,0.22627407312393188,0.2,0.5522057414054871,0.11025390625,0.01732516,100460,0.0003
15.48,1.7288999999999999,20578304,1,6,328,-0.04245767337270081,1.76122604906559,-3.0121245086193085,0.159895122051239,0.2,0.6172457933425903,0.1857421875,0.024718255,100470,0.0003
15.07,1.8724,20580352,1,6,329,-0.031736968620680275,1.124239945411682,-2.949191081523895,0.06505441665649414,0.2,0.3205097019672394,0.16201171875,0.021149259,100480,0.0003
17.02,1.7185,20582400,1,6,326,-0.0356636029900983,0.920051820576191,-3.051032656431198,0.1270381212234497,0.2,0.2336740493774414,0.1935546875,0.030346958,100490,0.0003
21.38,0.10759999999999997,20584448,1,10,189,-0.04347460346762091,1.0511274650692939,-3.056338053941727,0.15249311923980713,0.2,0.24597835540771484,0.2189453125,0.023475386,100500,0.0003
12.89,-1.5888,20586496,1,12,170,-0.025982079934328793,1.5591089874505997,-3.2280229687690736,0.2346174120903015,0.2,0.46085870265960693,0.086669921875,0.014906296,100510,0.0003
13.61,-1.8523000000000003,20588544,1,11,179,-0.03643308725440875,2.0551424622535706,-3.3032466590404512,0.1850845217704773,0.2,0.5806005001068115,0.14580078125,0.019889591,100520,0.0003
13.2,-1.4691000000000003,20590592,1,11,181,-0.05101353256031871,1.647466567158699,-3.330871915817261,0.3483152389526367,0.2,0.4881047010421753,0.219580078125,0.025015831,100530,0.0003
13.11,-1.7911000000000004,20592640,1,11,178,-0.04729585956665687,1.5967435657978057,-3.373538589477539,0.39664655923843384,0.2,0.4212665855884552,0.2314453125,0.024149805,100540,0.0003
13.34,-1.0077,20594688,1,11,176,-0.04828004823066294,1.78576240837574,-3.3281298518180846,0.363889217376709,0.2,0.6160865426063538,0.209033203125,0.021243818,100550,0.0003
13.03,-1.8925999999999996,20596736,1,11,179,-0.04568213534075767,1.6442042768001557,-3.374994421005249,0.4013962745666504,0.2,0.5296804308891296,0.21767578125,0.022525044,100560,0.0003
15.37,-1.4858999999999998,20598784,1,11,180,-0.04635226596146822,1.530306765437126,-3.4021638453006746,0.4064207077026367,0.2,0.46147292852401733,0.196484375,0.022244874,100570,0.0003
13.75,-1.6393,20600832,1,11,183,-0.04514673190424219,1.6119191020727157,-3.4844880640506743,0.28633826971054077,0.2,0.4678916335105896,0.20869140625,0.023813803,100580,0.0003
16.19,-1.6471000000000005,20602880,1,11,174,-0.05208495706319809,1.4209017693996429,-3.3701149344444277,0.3555305600166321,0.2,0.4408009648323059,0.223193359375,0.023762312,100590,0.0003
15.91,-1.3949,20604928,1,11,173,-0.04598548581125215,1.534150180220604,-3.4483679056167604,0.25477707386016846,0.2,0.41594910621643066,0.20625,0.02314802,100600,0.0003
11.73,-1.358,20606976,1,11,178,-0.0329092716332525,1.9021284610033036,-3.3331645131111145,0.03599923849105835,0.2,0.6516109704971313,0.1416015625,0.018454684,100610,0.0003
11.31,-2.2108,20609024,1,11,174,-0.04094199012033641,1.7380164057016372,-3.261455684900284,0.12119191884994507,0.2,0.5409688949584961,0.189208984375,0.021779692,100620,0.0003
13.78,-2.3375,20611072,1,11,177,-0.033625770767685026,2.153676748275757,-3.0444389820098876,0.20512992143630981,0.2,0.8241456151008606,0.13203125,0.018260503,100630,0.0003
16.28,-1.0836000000000001,20613120,1,11,179,-0.04339473284780979,1.7139481633901597,-3.3340556263923644,0.3279873728752136,0.2,0.5845164656639099,0.18759765625,0.019986792,100640,0.0003
13.6,-1.7844,20615168,1,11,179,-0.036109796829987315,1.741847988963127,-3.295807880163193,0.15510505437850952,0.2,0.515426516532898,0.146875,0.01862912,100650,0.0003
17.4,-1.1037000000000001,20617216,1,11,180,-0.03964097038842738,2.00088911652565,-3.295753300189972,0.2000846266746521,0.2,0.5741233825683594,0.15986328125,0.018532135,100660,0.0003
17.38,-1.8163000000000002,20619264,1,11,174,-0.03830263485433534,1.6708772957324982,-3.336311864852905,0.1505950689315796,0.2,0.4798271358013153,0.1578125,0.017745804,100670,0.0003
17.55,-1.5964000000000005,20621312,1,11,182,-0.04065335462801158,1.329082652926445,-3.5213302671909332,0.154821515083313,0.2,0.39529138803482056,0.17666015625,0.020121995,100680,0.0003
17.82,-1.0692,20623360,1,10,188,-0.048922909062821415,1.4176377177238464,-3.4680965065956117,0.24343538284301758,0.2,0.43925440311431885,0.200634765625,0.021020878,100690,0.0003
11.31,-1.6995000000000002,20625408,1,11,185,-0.042599130643066016,1.4652750432491302,-3.4082297563552855,0.13687437772750854,0.2,0.4863350987434387,0.173291015625,0.018859355,100700,0.0003
11.83,-0.8549,20627456,1,11,180,-0.03303229897283018,2.094829794764519,-3.0193578481674193,0.20423656702041626,0.2,0.6854743361473083,0.162939453125,0.01836602,100710,0.0003
14.09,-0.37770000000000004,20629504,1,10,188,-0.034360994957387446,2.4503155767917635,-3.1106394648551943,0.09944593906402588,0.2,0.8149659633636475,0.13798828125,0.02004486,100720,0.0003
13.11,-0.9434999999999998,20631552,1,10,187,-0.04230267523089424,1.7242137312889099,-3.2628858983516693,0.13098788261413574,0.2,0.6696433424949646,0.177685546875,0.021087907,100730,0.0003
18.86,-0.9990000000000001,20633600,1,10,187,-0.03945158531423658,1.897245129942894,-3.1823071777820586,0.01539534330368042,0.2,0.6986739039421082,0.165625,0.017991317,100740,0.0003
18.27,-0.9943000000000001,20635648,1,10,188,-0.04758146004751325,1.502397283911705,-3.3558432340621946,0.196743905544281,0.2,0.4129100441932678,0.199853515625,0.023170002,100750,0.0003
15.94,-0.1036,20637696,1,10,188,-0.043523974460549654,1.486814484000206,-3.3401871144771578,0.24459540843963623,0.2,0.4095907211303711,0.1595703125,0.0182379,100760,0.0003
13.67,-0.4099999999999999,20639744,1,11,185,-0.04298347069416195,1.6843771159648895,-3.1227659821510314,0.06588011980056763,0.2,0.5671105980873108,0.1826171875,0.021329187,100770,0.0003
17.84,-0.9596000000000001,20641792,1,12,163,-0.03475345864426345,1.7915145814418794,-3.016593110561371,0.13468408584594727,0.2,0.6646410226821899,0.164501953125,0.018430527,100780,0.0003
13.71,-0.4515,20643840,1,12,165,-0.0419292991515249,1.5531306266784668,-3.3422253906726835,0.14659100770950317,0.2,0.4617154002189636,0.16240234375,0.018409392,100790,0.0003
14.86,-0.5258999999999999,20645888,1,11,177,-0.03512940349755809,1.5905792206525802,-3.0840162336826324,0.23427855968475342,0.2,0.6019836068153381,0.1333984375,0.01752241,100800,0.0003
12.98,-0.21349999999999997,20647936,1,11,181,-0.034811747074127194,1.768988499045372,-2.9576912045478823,-0.03959643840789795,0.2,0.6089009046554565,0.15283203125,0.01729755,100810,0.0003
13.76,-0.22330000000000003,20649984,1,11,180,-0.03694445553701371,2.2733856946229936,-2.9287047505378725,0.10133171081542969,0.2,0.8321043252944946,0.165087890625,0.020219836,100820,0.0003
13.76,-0.4152,20652032,1,11,179,-0.037718255259096625,1.815012577176094,-2.971042037010193,0.15960603952407837,0.2,0.6317191123962402,0.155322265625,0.018631596,100830,0.0003
12.93,-0.49709999999999993,20654080,1,11,178,-0.041494803270325065,1.75249325633049,-2.940498811006546,0.10256975889205933,0.2,0.6256295442581177,0.188427734375,0.02066101,100840,0.0003
15.59,-0.042699999999999995,20656128,1,11,180,-0.041323912981897595,1.8360360443592072,-2.908934897184372,0.16529810428619385,0.2,0.625178337097168,0.18193359375,0.021249862,100850,0.0003
16.36,-0.6109,20658176,1,11,176,-0.03533563892124221,1.8467147797346115,-2.890431785583496,-0.026476621627807617,0.2,0.5596246123313904,0.156103515625,0.018938394,100860,0.0003
12.51,-0.29400000000000004,20660224,1,11,179,-0.038659581635147336,1.765288558602333,-3.2446354150772097,0.23454082012176514,0.2,0.5803833603858948,0.16640625,0.019992208,100870,0.0003
12.88,0.21059999999999998,20662272,1,11,182,-0.03483913923846558,1.8639869511127471,-2.837801933288574,0.12974005937576294,0.2,0.6281012892723083,0.161474609375,0.018373242,100880,0.0003
13.62,0.33639999999999987,20664320,1,11,177,-0.034903762466274205,1.7193097442388534,-2.821343183517456,0.05895179510116577,0.2,0.5961048007011414,0.157373046875,0.021878917,100890,0.0003
14.16,0.8423999999999999,20666368,1,11,175,-0.03748989484738559,1.7883087992668152,-2.8744672536849976,0.07113420963287354,0.2,0.6744886636734009,0.176220703125,0.018685794,100900,0.0003
12.88,-0.4239,20668416,1,11,177,-0.03819663932081312,1.3833995282649993,-2.887338453531265,-0.004720926284790039,0.2,0.48721015453338623,0.185498046875,0.021215837,100910,0.0003
14.23,-0.2522999999999999,20670464,1,11,179,-0.03538891514763236,1.7751628816127778,-3.097719615697861,0.15729868412017822,0.2,0.6197142601013184,0.144091796875,0.017251682,100920,0.0003
11.35,0.98,20672512,1,11,176,-0.04362065924797207,1.5132579028606414,-3.035366767644882,0.2556464672088623,0.2,0.5127406120300293,0.1978515625,0.022409052,100930,0.0003
13.22,0.38549999999999995,20674560,1,11,181,-0.034364974265918134,1.4003396868705749,-2.6232624888420104,0.15468257665634155,0.2,0.5192873477935791,0.14814453125,0.018193066,100940,0.0003
15.29,0.1379,20676608,1,11,171,-0.04181896300287917,1.3332418888807296,-3.034460133314133,0.23912322521209717,0.2,0.49786198139190674,0.180908203125,0.021900455,100950,0.0003
14.88,0.0698,20678656,1,11,178,-0.04247086020186543,1.2826310366392135,-3.0482512176036836,0.21257859468460083,0.2,0.3808191418647766,0.1884765625,0.019543283,100960,0.0003
12.27,1.0777999999999999,20680704,1,6,314,-0.038162517547607425,1.4324046820402145,-2.9771764039993287,0.23861515522003174,0.2,0.4496781527996063,0.139501953125,0.018847657,100970,0.0003
11.49,1.3764,20682752,1,6,308,-0.028013507602736354,0.8143130153417587,-2.7397547602653503,-0.11071670055389404,0.2,0.13335633277893066,0.1337890625,0.01809839,100980,0.0003
12.38,1.3946,20684800,1,6,309,-0.031027889554388823,0.7497949570417404,-2.7142641663551332,0.055903494358062744,0.2,0.17201124131679535,0.170068359375,0.019524068,100990,0.0003
16.82,-0.6920999999999999,20686848,1,11,182,-0.0284176078857854,0.6318212173879146,-2.8057737171649935,-0.03868210315704346,0.2,0.16838382184505463,0.13544921875,0.017516382,101000,0.0003
15.29,-0.7559999999999999,20688896,1,11,172,-0.025167150888592005,1.8245433568954468,-3.0944847583770754,0.10754436254501343,0.2,0.5582860708236694,0.082958984375,0.015154937,101010,0.0003
14.42,-0.41700000000000004,20690944,1,11,172,-0.037216874002479014,1.636125496029854,-3.108012455701828,0.18008387088775635,0.2,0.5746061205863953,0.14609375,0.020674715,101020,0.0003
13.5,-0.8290000000000002,20692992,1,11,184,-0.037376247253268956,1.7363360434770585,-3.052339696884155,0.20132160186767578,0.2,0.6588342189788818,0.1634765625,0.019047368,101030,0.0003
14.73,-0.9817999999999998,20695040,1,11,179,-0.03900278976652771,1.7060459017753602,-3.1011127114295958,0.25216948986053467,0.2,0.5540805459022522,0.161279296875,0.022124384,101040,0.0003
15.44,-0.7495999999999999,20697088,1,11,185,-0.038938784983474764,1.8209694355726243,-3.1094443023204805,0.26693159341812134,0.2,0.6280356645584106,0.1478515625,0.020561814,101050,0.0003
15.84,-1.0828000000000002,20699136,1,11,184,-0.040835832408629355,1.4886777609586717,-3.1688784539699553,0.29525965452194214,0.2,0.5151450634002686,0.175439453125,0.019894771,101060,0.0003
14.93,-0.8438,20701184,1,11,185,-0.03979690407868475,1.5818130135536195,-3.1732952117919924,0.25585800409317017,0.2,0.5498252511024475,0.1697265625,0.017454203,101070,0.0003
15.78,-0.8043999999999998,20703232,1,10,187,-0.04051736025139689,1.7286537140607834,-3.1732407569885255,0.22122418880462646,0.2,0.523078441619873,0.172607421875,0.020727646,101080,0.0003
15.97,-0.732,20705280,1,10,187,-0.04151934774126857,1.5783102750778197,-3.144880998134613,0.2799457907676697,0.2,0.5108401775360107,0.182763671875,0.018493958,101090,0.0003
10.33,0.32660000000000006,20707328,1,11,182,-0.04110000459477305,1.5686094105243682,-3.177593004703522,0.16543710231781006,0.2,0.4917967617511749,0.167041015625,0.018789034,101100,0.0003
8.13,1.6632999999999998,20709376,1,11,178,-0.024262160377111285,1.7068934321403504,-2.5233558833599092,0.2861742377281189,0.2,0.6465059518814087,0.102783203125,0.016137844,101110,0.0003
11.87,0.9716000000000001,20711424,1,11,178,-0.02433811901137233,1.325376433134079,-2.2508363008499144,0.06247246265411377,0.2,0.39220112562179565,0.119384765625,0.019931244,101120,0.0003
