time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,rollout/ep_len_mean,train/clip_fraction,train/learning_rate,train/explained_variance,train/n_updates,train/approx_kl,train/value_loss,train/loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss
10,1570816,-0.2648,1,192,16.74,0.1478515625,0.0003,0.3399772644042969,7660,0.016464945,0.20790574476122856,-0.17041286826133728,0.2,-3.29441614151001,-0.040007527207490054
10,1572864,-0.29740000000000005,1,189,15.87,0.128125,0.0003,-0.064583420753479,7670,0.016204022,0.6633080631494522,0.0213373601436615,0.2,-3.740552431344986,-0.033465421677101405
10,1574912,0.5122,1,189,13.39,0.144580078125,0.0003,0.07665795087814331,7680,0.016010791,0.5811157174408436,-0.02317643165588379,0.2,-3.724132466316223,-0.041124254232272506
10,1576960,0.15639999999999998,1,187,14.18,0.139892578125,0.0003,0.0656588077545166,7690,0.015059235,0.31536820344626904,-0.10725057125091553,0.2,-3.481132835149765,-0.03628666889853775
10,1579008,0.2108,1,191,13.96,0.14716796875,0.0003,0.2516310214996338,7700,0.014071754,0.4082996793091297,-0.0743112564086914,0.2,-3.5403333485126494,-0.04393371765036136
11,1581056,0.0894,1,181,14.78,0.1296875,0.0003,0.1900210976600647,7710,0.014949262,0.38523521050810816,-0.09608595073223114,0.2,-3.55025794506073,-0.04037485751323402
10,1583104,-0.3652,1,192,17.01,0.164306640625,0.0003,0.24750232696533203,7720,0.015745904,0.4294596046209335,-0.09421363472938538,0.2,-3.543208211660385,-0.04457060117274523
10,1585152,0.16079999999999997,1,191,13.71,0.148583984375,0.0003,0.060521066188812256,7730,0.015217471,0.657780097424984,0.006992906332015991,0.2,-3.7926335513591765,-0.040860212361440065
10,1587200,-0.2608,1,195,15.54,0.151708984375,0.0003,0.20737451314926147,7740,0.013541845,0.4624634824693203,-0.05743728578090668,0.2,-3.5406087279319762,-0.04047306538559496
10,1589248,0.3918,1,190,14.41,0.137109375,0.0003,0.2191506028175354,7750,0.0150553975,0.6151822686195374,0.004102468490600586,0.2,-3.5789079427719117,-0.04099282659590244
11,1591296,0.08899999999999998,1,182,13.8,0.12802734375,0.0003,0.1416415572166443,7760,0.013949348,0.29520557820796967,-0.14956313371658325,0.2,-3.536656564474106,-0.03703321471111849
11,1593344,0.023399999999999997,1,179,15.33,0.141064453125,0.0003,0.22946304082870483,7770,0.015214095,0.5180055312812328,-0.09497681260108948,0.2,-3.5321977496147157,-0.03890459412941709
11,1595392,0.1054,1,183,12.98,0.152587890625,0.0003,0.06482082605361938,7780,0.017545717,0.4932642012834549,-0.08077302575111389,0.2,-3.6277708530426027,-0.04342549371067435
10,1597440,-0.027600000000000017,1,188,14.13,0.134033203125,0.0003,0.15941357612609863,7790,0.01396861,0.7178466141223907,0.04025036096572876,0.2,-3.6212061166763307,-0.03411016217432916
10,1599488,0.12539999999999998,1,195,12.98,0.13095703125,0.0003,0.10040366649627686,7800,0.012259839,0.6578385435044766,0.02705591917037964,0.2,-3.572384315729141,-0.036904016090556976
10,1601536,0.44620000000000004,1,194,12.69,0.134765625,0.0003,0.12585240602493286,7810,0.013927422,0.6085053950548172,0.023241043090820312,0.2,-3.4919813513755797,-0.03860231016296893
10,1603584,0.2354,1,192,13.23,0.13671875,0.0003,0.20108842849731445,7820,0.015275609,0.5269890032708645,-0.021600931882858276,0.2,-3.389991670846939,-0.03964842821005732
10,1605632,0.25400000000000006,1,194,13.55,0.127099609375,0.0003,0.13026803731918335,7830,0.014459376,0.5005660727620125,-0.05155530571937561,0.2,-3.46842080950737,-0.038863763120025395
10,1607680,0.22859999999999997,1,193,13.82,0.143701171875,0.0003,0.22079366445541382,7840,0.014494979,0.414233161509037,-0.06165267527103424,0.2,-3.438982164859772,-0.0416971483384259
11,1609728,0.34299999999999997,1,178,12.35,0.125390625,0.0003,0.11756950616836548,7850,0.0146505125,0.5589568994939327,-0.007868558168411255,0.2,-3.5028027534484862,-0.039088906696997584
10,1611776,0.18100000000000002,1,190,13.2,0.13271484375,0.0003,0.16258418560028076,7860,0.0154252015,0.44566637873649595,-0.05280767381191254,0.2,-3.4416479229927064,-0.03943657190538943
10,1613824,0.05899999999999997,1,196,12.05,0.157568359375,0.0003,0.08455270528793335,7870,0.014918391,0.44382523000240326,-0.09973262250423431,0.2,-3.5059260606765745,-0.035715774074196814
10,1615872,0.07540000000000001,1,186,14.48,0.17158203125,0.0003,0.27401745319366455,7880,0.015409664,0.501559891551733,-0.05871269106864929,0.2,-3.4679725229740144,-0.036964343301951884
10,1617920,0.4102000000000001,1,194,13.24,0.111572265625,0.0003,0.044955432415008545,7890,0.013180188,0.48678343966603277,-0.060537248849868774,0.2,-3.5873580157756804,-0.030550786328967662
10,1619968,-0.368,1,190,15.15,0.1228515625,0.0003,0.13282185792922974,7900,0.01361837,0.33143573738634585,-0.10879185795783997,0.2,-3.5466701328754424,-0.03883054424077272
10,1622016,0.755,1,191,11.25,0.139013671875,0.0003,0.12381607294082642,7910,0.014754701,0.7490364134311676,0.09215801954269409,0.2,-3.666920375823975,-0.03285390771925449
11,1624064,0.6856,1,185,10.47,0.138525390625,0.0003,-0.45093584060668945,7920,0.01336792,0.1252003474161029,-0.17293769121170044,0.2,-3.2311194121837614,-0.03288010025862605
10,1626112,0.19980000000000003,1,193,12.26,0.2337890625,0.0003,0.07474792003631592,7930,0.02164933,0.11200824659317732,-0.16391579806804657,0.2,-3.2833985686302185,-0.03300219743978232
10,1628160,0.2716,1,190,11.17,0.096484375,0.0003,0.022687077522277832,7940,0.0118183335,0.89876679033041,0.19498388469219208,0.2,-3.463370144367218,-0.027271710918284953
10,1630208,0.7334,1,190,9.33,0.13603515625,0.0003,0.2391129732131958,7950,0.012853954,0.40905407294631,-0.09937281906604767,0.2,-3.4957347333431246,-0.04011002231854945
5,1632256,0.6654000000000001,1,342,14.73,0.147900390625,0.0003,0.3808043599128723,7960,0.015148312,0.14132047193124891,-0.15790918469429016,0.2,-3.173097085952759,-0.03680575266480446
6,1634304,0.61,1,339,14.5,0.2248046875,0.0003,0.010805904865264893,7970,0.0204622,0.10712096486240626,-0.20938704907894135,0.2,-3.5897604644298555,-0.047942967340350154
6,1636352,0.5519999999999999,1,340,15.4,0.20986328125,0.0003,-0.02176988124847412,7980,0.0213742,0.10967935398221015,-0.216169536113739,0.2,-3.5466519951820374,-0.05214873395161703
6,1638400,0.6220000000000001,1,337,12.4,0.20234375,0.0003,0.10714489221572876,7990,0.020249924,0.13215625695884228,-0.2157425880432129,0.2,-3.6368706703186033,-0.05251589177642017
10,1640448,-0.8564,1,193,11.57,0.196240234375,0.0003,0.1677037477493286,8000,0.01929765,0.15023437421768904,-0.17776773869991302,0.2,-3.605467689037323,-0.04338997933082282
11,1642496,-0.8564,1,177,14.32,0.105126953125,0.0003,0.026123225688934326,8010,0.012962408,1.4683697253465653,0.3774474561214447,0.2,-3.512636250257492,-0.027150461683049798
10,1644544,-0.7857999999999999,1,187,13.54,0.121533203125,0.0003,0.2224023938179016,8020,0.014005906,0.9258956849575043,0.18735098838806152,0.2,-3.662995481491089,-0.03369030714966357
10,1646592,-0.785,1,193,16.25,0.142919921875,0.0003,0.315479576587677,8030,0.012940412,0.8195892900228501,0.07630550861358643,0.2,-3.6839119255542756,-0.03897235087351873
11,1648640,-0.47519999999999996,1,178,18.26,0.1673828125,0.0003,0.2851778268814087,8040,0.017339565,0.576301884651184,-0.04113021492958069,0.2,-3.814570093154907,-0.04028159768786281
10,1650688,-0.6162,1,196,19.31,0.15439453125,0.0003,0.274350106716156,8050,0.017759781,0.46123951897025106,-0.09707778692245483,0.2,-3.8808652341365812,-0.04542918591760099
10,1652736,-0.8114,1,188,20.07,0.1625,0.0003,0.1703992486000061,8060,0.016723422,0.44295923933386805,-0.12577615678310394,0.2,-3.895546168088913,-0.04759066010592505
10,1654784,-0.5752,1,193,19.76,0.175927734375,0.0003,0.2266472578048706,8070,0.019257504,0.36926707662642,-0.1604555994272232,0.2,-3.89942552447319,-0.05069736279547214
10,1656832,-0.43660000000000004,1,189,19.08,0.17275390625,0.0003,0.1645721197128296,8080,0.01953128,0.376834374666214,-0.1680837869644165,0.2,-3.92554167509079,-0.05228260663570836
10,1658880,-0.7630000000000001,1,194,21.15,0.1734375,0.0003,0.31846415996551514,8090,0.018495467,0.3772306710481644,-0.15370705723762512,0.2,-3.8882099986076355,-0.0511624738923274
11,1660928,-0.8590000000000001,1,178,20.45,0.144921875,0.0003,0.09570032358169556,8100,0.016167078,0.3975661627948284,-0.1591542363166809,0.2,-3.8975505471229552,-0.04723887138534337
10,1662976,-0.5296,1,196,21.73,0.147119140625,0.0003,0.07634490728378296,8110,0.015957456,0.3966032452881336,-0.11557154357433319,0.2,-3.9078412294387816,-0.04613444743445143
10,1665024,-0.11460000000000001,1,197,15.48,0.166455078125,0.0003,0.21856951713562012,8120,0.018229662,0.2758256830275059,-0.19598501920700073,0.2,-3.909901809692383,-0.051659938599914315
10,1667072,0.07339999999999999,1,192,16.33,0.14345703125,0.0003,0.122608482837677,8130,0.015384236,0.5056372113525868,-0.06779199838638306,0.2,-3.611676436662674,-0.04152379452716559
10,1669120,0.0018000000000000182,1,194,15.66,0.146044921875,0.0003,0.14354246854782104,8140,0.01521239,0.3493046060204506,-0.12046509981155396,0.2,-3.618940997123718,-0.0406797893345356
10,1671168,0.284,1,189,15.05,0.1484375,0.0003,0.2599256634712219,8150,0.016361302,0.36603043861687184,-0.11202391982078552,0.2,-3.6525845527648926,-0.04302166795823723
10,1673216,-0.2586000000000001,1,190,15.43,0.130517578125,0.0003,0.04353010654449463,8160,0.014538046,0.35240995436906813,-0.10148634016513824,0.2,-3.641846227645874,-0.03870005713542923
10,1675264,0.25239999999999996,1,189,14.38,0.13798828125,0.0003,0.03150451183319092,8170,0.015829703,0.6740414299070835,0.02628225088119507,0.2,-3.6313512325286865,-0.038687275256961584
10,1677312,0.14900000000000005,1,193,13.8,0.1697265625,0.0003,0.2679879069328308,8180,0.015633859,0.3440754171460867,-0.15552708506584167,0.2,-3.613673263788223,-0.043408327910583466
10,1679360,-0.17939999999999998,1,192,16.47,0.194287109375,0.0003,0.27141308784484863,8190,0.017680978,0.3375243850052357,-0.15119951963424683,0.2,-3.640549600124359,-0.048142531490884724
10,1681408,0.2988,1,194,13.56,0.1419921875,0.0003,0.13120752573013306,8200,0.014043877,0.5331683710217476,-0.0678023099899292,0.2,-3.7592851161956786,-0.04186209283070639
11,1683456,0.2762,1,185,13.44,0.122705078125,0.0003,0.10652816295623779,8210,0.014466847,0.44299457743763926,-0.08031868934631348,0.2,-3.602039909362793,-0.036558046191930774
10,1685504,0.2122,1,195,14.14,0.15166015625,0.0003,0.30389779806137085,8220,0.015583215,0.31923408396542075,-0.1291443109512329,0.2,-3.520786088705063,-0.04303985298611224
10,1687552,0.059000000000000004,1,194,12.55,0.259912109375,0.0003,0.3259012699127197,8230,0.02331374,0.33424733132123946,-0.11571437120437622,0.2,-3.694857782125473,-0.05084508145228028
10,1689600,0.2184,1,194,14.08,0.141357421875,0.0003,0.11698335409164429,8240,0.01349766,0.5381325609982014,0.004412353038787842,0.2,-3.482814359664917,-0.04050713921897113
10,1691648,-0.04560000000000002,1,192,15.28,0.152587890625,0.0003,0.06118565797805786,8250,0.01695707,0.40408854857087134,-0.10087910294532776,0.2,-3.5963969469070434,-0.044310748716816305
10,1693696,-0.39459999999999995,1,192,15.48,0.142236328125,0.0003,0.1585330367088318,8260,0.014341595,0.4767850235104561,-0.08428698778152466,0.2,-3.6410798609256743,-0.03693569079041481
10,1695744,-0.5331999999999999,1,195,16.66,0.114794921875,0.0003,0.08160150051116943,8270,0.012107787,0.7851694166660309,0.07412390410900116,0.2,-3.7290863752365113,-0.03405895092291757
10,1697792,-0.34900000000000003,1,189,15.7,0.1599609375,0.0003,0.25650185346603394,8280,0.017408602,0.610631936788559,0.0015069544315338135,0.2,-3.752583974599838,-0.04287597209913656
10,1699840,0.16279999999999997,1,193,13.86,0.128515625,0.0003,0.1776384711265564,8290,0.0142641645,0.6765921756625175,0.01145884394645691,0.2,-3.6880751609802247,-0.041678889049217106
10,1701888,-0.5419999999999999,1,192,16.1,0.10986328125,0.0003,0.0980842113494873,8300,0.0128724715,0.563664835691452,0.012988299131393433,0.2,-3.508196496963501,-0.03370064951013774
10,1703936,-0.1686,1,190,16.93,0.10380859375,0.0003,0.19445431232452393,8310,0.013862604,0.6524736180901527,0.03374691307544708,0.2,-3.665105217695236,-0.03477112594991923
10,1705984,-0.3382,1,192,16.66,0.14755859375,0.0003,0.21469897031784058,8320,0.015837124,0.42291208580136297,-0.07991090416908264,0.2,-3.7157129883766173,-0.04475952708162367
10,1708032,0.14400000000000002,1,190,15.05,0.13955078125,0.0003,0.28295421600341797,8330,0.014961056,0.48197188079357145,-0.08681412041187286,0.2,-3.7491533160209656,-0.04267504171002656
10,1710080,0.2828,1,190,13.11,0.13720703125,0.0003,0.07172536849975586,8340,0.016759116,0.4063728079199791,-0.08374558389186859,0.2,-3.570699769258499,-0.03921661209315062
10,1712128,-0.08299999999999999,1,188,16.9,0.138134765625,0.0003,0.1551714539527893,8350,0.014200007,0.4331181958317757,-0.06469237804412842,0.2,-3.468886113166809,-0.038653513160534204
10,1714176,0.3336,1,190,13.32,0.13115234375,0.0003,0.04306524991989136,8360,0.015730577,0.46712289974093435,-0.097623810172081,0.2,-3.715457320213318,-0.04288846710696816
10,1716224,-0.04019999999999998,1,188,14.51,0.153857421875,0.0003,0.11982870101928711,8370,0.015303672,0.41014055758714674,-0.06714922189712524,0.2,-3.4079692125320435,-0.040107337618246676
10,1718272,0.3336,1,193,16.57,0.14404296875,0.0003,0.138597309589386,8380,0.013788749,0.5983159556984902,0.0005053877830505371,0.2,-3.553887164592743,-0.0409247288829647
10,1720320,0.05619999999999997,1,190,14.94,0.176123046875,0.0003,0.0031529664993286133,8390,0.018140526,0.30245091654360295,-0.1457718312740326,0.2,-3.5730719745159147,-0.0415926642715931
10,1722368,-0.1128,1,194,15.39,0.11708984375,0.0003,0.20345580577850342,8400,0.010927448,0.5841644048690796,-0.028208941221237183,0.2,-3.5702826142311097,-0.029963792418129742
10,1724416,-0.15220000000000003,1,193,13.86,0.146630859375,0.0003,0.1469670534133911,8410,0.015992856,0.5191007576882839,-0.06786173582077026,0.2,-3.7282042384147642,-0.04395324704237282
10,1726464,0.20819999999999997,1,186,14.34,0.1369140625,0.0003,0.27390968799591064,8420,0.015615763,0.47970621585845946,-0.05373294651508331,0.2,-3.5229422211647035,-0.03737703649094328
10,1728512,0.25860000000000005,1,191,12.07,0.147998046875,0.0003,0.34782350063323975,8430,0.014231374,0.3480134062469006,-0.13642394542694092,0.2,-3.6368304073810576,-0.04609973281621933
10,1730560,0.0024000000000000046,1,192,11.13,0.144482421875,0.0003,0.25751417875289917,8440,0.0143313315,0.547028535604477,-0.0016555488109588623,0.2,-3.4276795387268066,-0.036965948948636654
10,1732608,0.17579999999999998,1,191,12.71,0.144775390625,0.0003,0.3759515881538391,8450,0.016764557,0.6221951812505722,0.008964702486991882,0.2,-3.4518199503421783,-0.03250421490520239
6,1734656,0.5678,1,340,15.61,0.134912109375,0.0003,0.21925032138824463,8460,0.013953889,0.5130462750792504,-0.036889538168907166,0.2,-3.5906357944011686,-0.042374736035708335
6,1736704,0.5132000000000001,1,336,15.59,0.1923828125,0.0003,-0.09853339195251465,8470,0.019843366,0.1412607530131936,-0.22538737952709198,0.2,-3.6678458034992216,-0.049724955041892824
6,1738752,0.6831999999999998,1,338,12.84,0.193701171875,0.0003,-0.09518682956695557,8480,0.018694883,0.1653231091797352,-0.20362919569015503,0.2,-3.665831285715103,-0.04464376770192757
6,1740800,0.6100000000000001,1,338,13.0,0.223779296875,0.0003,0.04924905300140381,8490,0.023256168,0.08241144428029656,-0.22013621032238007,0.2,-3.6461992502212524,-0.04490870637819171
11,1742848,-0.9232,1,184,12.41,0.182470703125,0.0003,0.06523126363754272,8500,0.019389035,0.15138339307159185,-0.1736782342195511,0.2,-3.6797988593578337,-0.03864579028449953
11,1744896,-0.8260000000000001,1,174,12.05,0.11279296875,0.0003,0.16048818826675415,8510,0.011263762,1.1076752349734307,0.2940647602081299,0.2,-3.612710231542587,-0.027236390672624112
10,1746944,-0.8838000000000003,1,190,15.94,0.1216796875,0.0003,0.3930649161338806,8520,0.014766673,0.8618650063872337,0.17136038839817047,0.2,-3.721092790365219,-0.03001272261608392
11,1748992,-0.677,1,171,15.85,0.137841796875,0.0003,0.39734768867492676,8530,0.0145434085,0.6031886212527752,-0.018784284591674805,0.2,-3.8042368471622465,-0.03997923373244703
10,1751040,-0.8746,1,196,16.48,0.13203125,0.0003,0.4033879041671753,8540,0.014298333,0.4656426504254341,-0.08802811801433563,0.2,-3.8597021400928497,-0.03977513757999986
10,1753088,-0.6504000000000001,1,188,19.02,0.14951171875,0.0003,0.2746266722679138,8550,0.015029139,0.6821325153112412,0.01326778531074524,0.2,-3.752281540632248,-0.04148055925033987
10,1755136,-0.7440000000000001,1,187,18.7,0.1544921875,0.0003,0.1583603024482727,8560,0.015845891,0.4827568121254444,-0.09367972612380981,0.2,-3.8476942777633667,-0.045395664614625277
10,1757184,-0.6056,1,193,19.53,0.1341796875,0.0003,0.2701833248138428,8570,0.016218424,0.42988422587513925,-0.140367791056633,0.2,-3.8616894006729128,-0.04586953168036416
10,1759232,-0.6906,1,190,20.53,0.179736328125,0.0003,0.21311229467391968,8580,0.018643592,0.39687157794833183,-0.1168246865272522,0.2,-3.875174754858017,-0.04814071252476424
10,1761280,-0.6598000000000002,1,193,21.24,0.17080078125,0.0003,0.08515018224716187,8590,0.018918673,0.47290690094232557,-0.09041580557823181,0.2,-3.848569095134735,-0.04924986521946266
10,1763328,-0.4562,1,190,21.81,0.152197265625,0.0003,0.17581522464752197,8600,0.017130507,0.4050444096326828,-0.1226431131362915,0.2,-3.8528590977191923,-0.04986220183782279
10,1765376,-0.7465999999999999,1,195,21.58,0.16015625,0.0003,0.1580665111541748,8610,0.016656231,0.3472003638744354,-0.14614653587341309,0.2,-3.8432627260684966,-0.049449608521535994
10,1767424,-0.15679999999999997,1,196,16.59,0.168505859375,0.0003,0.22278755903244019,8620,0.01819084,0.37404763102531435,-0.1536901295185089,0.2,-3.875241059064865,-0.05126972899306566
10,1769472,0.138,1,191,15.1,0.1236328125,0.0003,0.2856653332710266,8630,0.013898269,0.41641427427530286,-0.08256608247756958,0.2,-3.6821182906627654,-0.041076336847618224
10,1771520,0.26380000000000003,1,191,14.31,0.11728515625,0.0003,0.015892982482910156,8640,0.014875423,0.4872866176068783,-0.04935187101364136,0.2,-3.5181250512599944,-0.03045570116955787
10,1773568,0.002399999999999991,1,189,15.88,0.138330078125,0.0003,0.05424702167510986,8650,0.016350579,0.362271136790514,-0.11737516522407532,0.2,-3.5348155319690706,-0.041828631144016984
11,1775616,0.2922,1,184,13.64,0.131884765625,0.0003,0.16828328371047974,8660,0.015929699,0.44944533705711365,-0.07380914688110352,0.2,-3.694483643770218,-0.039696200960315765
10,1777664,-0.2412,1,189,18.06,0.16982421875,0.0003,0.2383284568786621,8670,0.018697498,0.33845708705484867,-0.12805511057376862,0.2,-3.596340626478195,-0.04429591527441516
10,1779712,-0.129,1,194,12.7,0.15244140625,0.0003,0.16962504386901855,8680,0.015691053,0.5357017338275909,-0.06018096208572388,0.2,-3.764201873540878,-0.040716888313181696
10,1781760,-0.008799999999999976,1,194,16.19,0.138037109375,0.0003,0.27594834566116333,8690,0.013760573,0.5296084366738796,-0.023935794830322266,0.2,-3.515157461166382,-0.03863325103884563
10,1783808,-0.1748,1,191,14.99,0.13759765625,0.0003,0.09398859739303589,8700,0.014279664,0.4569051578640938,-0.09333999454975128,0.2,-3.6682957291603087,-0.039306975924409925
10,1785856,0.0021999999999999997,1,188,15.14,0.123974609375,0.0003,0.15632033348083496,8710,0.013385041,0.5550896160304546,0.025790691375732422,0.2,-3.5906640350818635,-0.03781978110782802
10,1787904,-0.0854,1,193,15.27,0.137841796875,0.0003,0.09470641613006592,8720,0.014849528,0.4368595167994499,-0.0977557897567749,0.2,-3.5435123682022094,-0.03794227265752852
10,1789952,-0.19680000000000003,1,189,16.34,0.119384765625,0.0003,0.24762362241744995,8730,0.013010884,0.4676967017352581,-0.07007570564746857,0.2,-3.6237195432186127,-0.0356110624386929
10,1792000,0.44800000000000006,1,192,12.6,0.135107421875,0.0003,0.14543390274047852,8740,0.015440549,0.4502670519053936,-0.07566457986831665,0.2,-3.6775243043899537,-0.04305070147383958
10,1794048,-0.0021999999999999863,1,195,15.36,0.137158203125,0.0003,0.05173009634017944,8750,0.015391996,0.38765357807278633,-0.05737365782260895,0.2,-3.4731962263584135,-0.03692797881085426
10,1796096,0.03259999999999998,1,193,15.62,0.165576171875,0.0003,0.24582546949386597,8760,0.018240433,0.4890522800385952,-0.03948512673377991,0.2,-3.6656236708164216,-0.04125247752526775
10,1798144,0.11980000000000005,1,188,15.26,0.14482421875,0.0003,0.2102450132369995,8770,0.015823565,0.522730328142643,-0.06252491474151611,0.2,-3.711222320795059,-0.040137765905819835
10,1800192,-0.1256,1,192,16.28,0.15419921875,0.0003,0.09765243530273438,8780,0.016782107,0.46110414117574694,-0.031112343072891235,0.2,-3.570137757062912,-0.04314588664565235
10,1802240,0.07599999999999997,1,194,15.95,0.1408203125,0.0003,0.06364858150482178,8790,0.015029075,0.5832497596740722,-0.02134956419467926,0.2,-3.706338918209076,-0.04122389205731451
10,1804288,0.3554,1,196,15.23,0.154736328125,0.0003,0.06755679845809937,8800,0.016221479,0.4519133724272251,-0.07678438723087311,0.2,-3.5558090806007385,-0.042558001400902865
10,1806336,0.0526,1,195,14.62,0.142724609375,0.0003,-0.010496735572814941,8810,0.016580665,0.35362410731613636,-0.08691611886024475,0.2,-3.577786457538605,-0.040263557154685256
10,1808384,-0.21419999999999995,1,193,15.46,0.1421875,0.0003,0.1354483962059021,8820,0.015463029,0.5263696320354938,-0.025140032172203064,0.2,-3.5167923629283906,-0.043978229153435675
10,1810432,0.23300000000000004,1,191,12.35,0.142626953125,0.0003,0.14003229141235352,8830,0.014495095,0.5430012434720993,-0.03895513713359833,0.2,-3.6597403049468995,-0.0449224914656952
10,1812480,0.04839999999999998,1,190,12.83,0.148583984375,0.0003,0.09006005525588989,8840,0.015652657,0.5258243560791016,-0.044807955622673035,0.2,-3.4137215077877046,-0.03774060158757493
10,1814528,0.35980000000000006,1,188,12.26,0.1349609375,0.0003,0.1887606978416443,8850,0.015810478,0.6111484795808793,0.03699648380279541,0.2,-3.436857831478119,-0.03956225115107372
10,1816576,-0.1534,1,192,15.17,0.13544921875,0.0003,0.15011221170425415,8860,0.016327426,0.5287354551255703,0.06606253981590271,0.2,-3.4262364208698273,-0.03518020203337073
10,1818624,0.09920000000000004,1,189,16.29,0.135302734375,0.0003,0.09580403566360474,8870,0.014001491,0.5858075156807899,-0.006154268980026245,0.2,-3.654108929634094,-0.03983185645192862
11,1820672,0.28779999999999994,1,183,12.11,0.142626953125,0.0003,0.18176192045211792,8880,0.015217529,0.42615425810217855,-0.09384369850158691,0.2,-3.602998149394989,-0.04280415044631809
10,1822720,0.6132,1,190,11.59,0.121435546875,0.0003,0.10604387521743774,8890,0.014924798,0.4796274177730083,-0.07497356832027435,0.2,-3.3994822025299074,-0.0346706053125672
10,1824768,-0.3182,1,192,14.41,0.176806640625,0.0003,-0.015469193458557129,8900,0.017360758,0.21412756405770778,-0.14650022983551025,0.2,-3.5418957829475404,-0.03818688573082909
10,1826816,0.09880000000000003,1,191,12.56,0.10693359375,0.0003,0.15333843231201172,8910,0.011379523,0.7067460909485817,0.032510727643966675,0.2,-3.6410300731658936,-0.030322099418845026
10,1828864,0.2632,1,192,14.84,0.130029296875,0.0003,0.2679600119590759,8920,0.0129368445,0.4914767287671566,0.013381227850914001,0.2,-3.4487912476062776,-0.03574700745521113
10,1830912,-0.192,1,187,14.1,0.164501953125,0.0003,0.10485190153121948,8930,0.015966203,0.39014103412628176,-0.1197534054517746,0.2,-3.5686807930469513,-0.04332029655342921
11,1832960,0.12880000000000003,1,183,12.06,0.10703125,0.0003,0.2745401859283447,8940,0.01140552,0.567885485291481,0.012804687023162842,0.2,-3.608002507686615,-0.03651735275052488
10,1835008,0.048600000000000004,1,190,13.82,0.142431640625,0.0003,0.24001795053482056,8950,0.015236638,0.6395624801516533,0.05471223592758179,0.2,-3.4223516523838042,-0.032412569620646536
5,1837056,0.33159999999999995,1,342,18.67,0.119384765625,0.0003,0.19794434309005737,8960,0.012786439,0.501017214357853,0.0037683993577957153,0.2,-3.6172079920768736,-0.03505776673555374
6,1839104,0.6065999999999999,1,333,15.67,0.222509765625,0.0003,0.04697662591934204,8970,0.023466665,0.19376379679888486,-0.2138460874557495,0.2,-3.704334080219269,-0.05105818717274815
6,1841152,0.5019999999999999,1,338,14.9,0.235595703125,0.0003,-0.014728665351867676,8980,0.023925709,0.1562575114890933,-0.21416610479354858,0.2,-3.7076886773109434,-0.04969859740231186
6,1843200,0.6410000000000001,1,337,13.95,0.208056640625,0.0003,0.06668561697006226,8990,0.020863619,0.1427065536379814,-0.21801510453224182,0.2,-3.6662730038166047,-0.04888617147225886
10,1845248,-0.8922,1,188,14.11,0.21552734375,0.0003,-0.3675147294998169,9000,0.021288574,0.10004692692309618,-0.22432959079742432,0.2,-3.6323895692825316,-0.04793567339656875
11,1847296,-0.8432,1,178,14.41,0.1111328125,0.0003,0.09783327579498291,9010,0.014208452,0.9953215166926384,0.11339855194091797,0.2,-3.6271210968494416,-0.027752116974443197
10,1849344,-0.8966,1,191,14.08,0.132373046875,0.0003,0.2656465768814087,9020,0.0123948855,0.8373917669057847,0.11046957969665527,0.2,-3.662208968400955,-0.03494140992406756
10,1851392,-0.6612000000000002,1,191,18.31,0.143359375,0.0003,0.36123400926589966,9030,0.014313054,0.8050406336784363,0.10097602009773254,0.2,-3.6583205461502075,-0.036717624845914544
10,1853440,-0.40900000000000003,1,190,18.2,0.133447265625,0.0003,0.13676780462265015,9040,0.015291372,0.5644659750163555,-0.04717245697975159,0.2,-3.764624035358429,-0.04349707600194961
10,1855488,-0.7694,1,196,18.22,0.147607421875,0.0003,0.2238931655883789,9050,0.014722231,0.5794383183121681,-0.02446436882019043,0.2,-3.753528445959091,-0.04432552708312869
11,1857536,-0.5442,1,180,19.96,0.160888671875,0.0003,0.19303345680236816,9060,0.016493432,0.6266017310321331,0.01589640974998474,0.2,-3.7764387011528013,-0.043001404928509145
10,1859584,-0.455,1,193,20.75,0.152294921875,0.0003,0.2495608925819397,9070,0.016620254,0.44258570224046706,-0.08142738044261932,0.2,-3.8545433044433595,-0.04619405368575826
10,1861632,-0.3864,1,195,20.82,0.17216796875,0.0003,0.09494107961654663,9080,0.017897446,0.39291842207312583,-0.1343839168548584,0.2,-3.861893838644028,-0.051780953642446545
10,1863680,-0.22440000000000002,1,190,21.97,0.17998046875,0.0003,-0.0628136396408081,9090,0.017678201,0.3664703622460365,-0.17032676935195923,0.2,-3.873718786239624,-0.05343421783763915
10,1865728,-0.3632,1,192,21.41,0.16162109375,0.0003,0.20832371711730957,9100,0.015583593,0.28078264407813547,-0.19143742322921753,0.2,-3.893058234453201,-0.04986319756135345
10,1867776,-0.5581999999999998,1,194,21.16,0.161474609375,0.0003,-0.011509060859680176,9110,0.017846562,0.3962058760225773,-0.13961949944496155,0.2,-3.887994146347046,-0.04943416450405493
10,1869824,-0.043599999999999965,1,192,16.18,0.146240234375,0.0003,0.19396072626113892,9120,0.015034942,0.3869480982422829,-0.1362663209438324,0.2,-3.880023014545441,-0.04521690683905035
