time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/entropy_loss,train/policy_gradient_loss
19638272,4.79,168,12,1,0.031850129999999886,0.2,0.137451171875,0.8441652178764343,0.015928108,95880,0.26619648933410645,0.0003,0.24551010131835938,-1.9741867780685425,-0.030860691657289864
19640320,12.97,174,11,1,1.5657864599999995,0.2,0.047412109375,2.5717544078826906,0.0061021335,95890,1.3475886583328247,0.0003,0.16513276100158691,-0.46999040320515634,-0.005510095309000462
19642368,13.56,175,11,1,1.6533452099999997,0.2,0.0978515625,0.40674225315451623,0.012332793,95900,0.14620612561702728,0.0003,-0.08105969429016113,-1.4566917777061463,-0.01964469678932801
19644416,13.05,173,11,1,1.6087811800000003,0.2,0.147412109375,0.2063881281763315,0.016338732,95910,0.017896868288517,0.0003,0.13730698823928833,-1.4953344136476516,-0.03140201619826257
19646464,4.84,169,12,1,0.2659245699999999,0.2,0.14150390625,0.21524141691625118,0.014530088,95920,0.017821714282035828,0.0003,0.1557321548461914,-1.4366376906633378,-0.02711505291517824
19648512,14.37,169,12,1,1.72432982,0.2,0.0640625,2.146966192126274,0.009413373,95930,1.1195626258850098,0.0003,0.1026347279548645,-0.46843440234661105,-0.00541054792702198
19650560,14.06,176,11,1,1.45151701,0.2,0.14130859375,0.3241590291261673,0.016761664,95940,0.04766400158405304,0.0003,0.13819444179534912,-1.647890567779541,-0.032509283383842555
19652608,14.34,174,11,1,1.4104977099999996,0.2,0.170751953125,0.5088577106595039,0.017629107,95950,0.1406397521495819,0.0003,0.1503167748451233,-1.5762580990791322,-0.02573401133995503
19654656,14.15,176,11,1,1.4276473399999998,0.2,0.159912109375,0.4734668605029583,0.013811754,95960,0.14097163081169128,0.0003,0.17579960823059082,-1.6144975006580353,-0.030803158530034125
19656704,13.89,175,11,1,1.4003166300000003,0.2,0.155078125,0.4555227875709534,0.01576962,95970,0.14654001593589783,0.0003,0.20352602005004883,-1.5706598967313767,-0.031157824234105645
19658752,4.84,168,12,1,0.5844470399999999,0.2,0.144580078125,0.4983809806406498,0.017162401,95980,0.1914820671081543,0.0003,0.20811378955841064,-1.5386155098676682,-0.0324011636315845
19660800,10.68,173,11,1,-0.38357480000000005,0.2,0.07080078125,2.053817492723465,0.0060026404,95990,0.9822782874107361,0.0003,0.15525615215301514,-0.49716376289725306,-0.0046479201002512125
19662848,8.86,169,12,1,0.44018215,0.2,0.112255859375,2.1911387711763384,0.0232668,96000,0.7440880537033081,0.0003,-0.11551511287689209,-1.6342912197113038,-0.023849087965209036
19664896,8.84,171,11,1,0.28465678,0.2,0.145263671875,1.2847997426986695,0.014655791,96010,0.4519561231136322,0.0003,-0.11640715599060059,-1.5612954258918763,-0.026569303579162807
19666944,7.89,168,12,1,0.9131687,0.2,0.12587890625,1.650805115699768,0.013335874,96020,0.7334012389183044,0.0003,0.10436028242111206,-1.456270632147789,-0.027114804228767754
19668992,4.85,163,12,1,0.5511820799999999,0.2,0.171923828125,1.0070446267724038,0.01660102,96030,0.4129711985588074,0.0003,0.052357375621795654,-1.4489211171865464,-0.03388198225293308
19671040,4.83,162,12,1,0.36229673999999995,0.2,0.06513671875,2.115856793522835,0.00934233,96040,1.043445110321045,0.0003,0.1821666955947876,-0.4570766486227512,-0.002401141438167542
19673088,7.53,162,12,1,0.8059763600000001,0.2,0.084228515625,2.0864000976085664,0.018653117,96050,0.9612144827842712,0.0003,0.20744460821151733,-0.5023924380540847,0.00025718596880324184
19675136,7.72,170,12,1,0.8842719799999998,0.2,0.187744140625,0.8290751576423645,0.024951654,96060,0.3214573264122009,0.0003,0.16198217868804932,-1.3808186680078507,-0.036313474806956944
19677184,14.29,172,11,1,1.37907615,0.2,0.157568359375,0.768840205669403,0.018087488,96070,0.2415834367275238,0.0003,0.21651411056518555,-1.4512709766626357,-0.03779061629902571
19679232,9.41,171,11,1,0.79139661,0.2,0.130126953125,0.6757551461458207,0.017784532,96080,0.22300146520137787,0.0003,-0.2523428201675415,-1.6309745192527771,-0.023338450095616282
19681280,14.54,172,11,1,1.4499733399999999,0.2,0.15703125,0.9375438794493676,0.021780767,96090,0.36400702595710754,0.0003,0.13427913188934326,-1.4862004965543747,-0.03416095494758338
19683328,7.01,170,12,1,1.15154448,0.2,0.13544921875,0.6706743381917477,0.02289977,96100,0.2366286814212799,0.0003,-0.34907352924346924,-1.6222996950149535,-0.021409837692044676
19685376,8.67,169,12,1,0.79224784,0.2,0.159521484375,0.6393762163817882,0.017225081,96110,0.23473075032234192,0.0003,0.1350938081741333,-1.2987352907657623,-0.032027997588738796
19687424,7.24,172,11,1,1.1185728000000004,0.2,0.125146484375,1.0367330938577652,0.013751463,96120,0.39534473419189453,0.0003,0.1446438431739807,-1.3844125807285308,-0.029864375083707272
19689472,7.58,169,12,1,1.0732301800000001,0.2,0.147314453125,0.8508475765585899,0.014183056,96130,0.38769271969795227,0.0003,0.18735748529434204,-1.2446249067783355,-0.03295716398861259
19691520,7.58,172,11,1,1.12416236,0.2,0.1361328125,0.6895647957921028,0.01880119,96140,0.24813517928123474,0.0003,0.1141238808631897,-1.3527842909097672,-0.03591084107756615
19693568,5.0,168,12,1,0.14129250999999995,0.2,0.152197265625,0.6449035286903382,0.01811653,96150,0.22264696657657623,0.0003,0.15800553560256958,-1.375727128982544,-0.03756196477916092
19695616,13.23,171,11,1,1.2306906599999998,0.2,0.0986328125,2.2643515706062316,0.012857119,96160,1.0616282224655151,0.0003,0.22103583812713623,-0.5295557625591755,-0.008578617114108057
19697664,8.53,171,11,1,0.86141154,0.2,0.114208984375,0.7793407589197159,0.013337076,96170,0.2691059410572052,0.0003,-0.21335935592651367,-1.5059807181358338,-0.01995979860657826
19699712,7.91,174,11,1,1.16340566,0.2,0.146826171875,0.9310247540473938,0.018878702,96180,0.35388392210006714,0.0003,0.07148915529251099,-1.3171562880277634,-0.03217613950837404
19701760,8.56,172,11,1,0.9719395099999999,0.2,0.15908203125,0.48135437443852425,0.018011456,96190,0.15229660272598267,0.0003,0.16953879594802856,-1.3511206269264222,-0.03405837564496324
19703808,4.98,171,11,1,0.5929432999999998,0.2,0.156689453125,0.6789057195186615,0.01960617,96200,0.19249801337718964,0.0003,0.23282372951507568,-1.3793304234743118,-0.03958718340145424
19705856,12.97,173,11,1,1.6957639300000003,0.2,0.05986328125,1.8972914338111877,0.0055537815,96210,0.9629814624786377,0.0003,0.2000638246536255,-0.479818856716156,-0.004305811284575611
19707904,4.91,169,12,1,0.7106178900000001,0.2,0.076611328125,0.6221730418503284,0.011605525,96220,0.09773541241884232,0.0003,-1.220848798751831,-1.4840866148471832,-0.013887079968117177
19709952,4.89,170,12,1,0.5631687099999999,0.2,0.0580078125,2.0269064724445345,0.014107983,96230,1.0045236349105835,0.0003,0.12494689226150513,-0.47198530212044715,-0.005556149163749069
19712000,8.31,172,11,1,0.8344436399999998,0.2,0.0587890625,2.0543321073055267,0.015793845,96240,0.9658181667327881,0.0003,0.21067160367965698,-0.5169091165065766,-0.005533845431637019
19714048,13.07,173,11,1,1.4759433399999997,0.2,0.1486328125,0.8647448182106018,0.015719173,96250,0.3129493296146393,0.0003,0.1902942657470703,-1.4500196516513824,-0.035320369573310015
19716096,8.86,171,11,1,0.77638942,0.2,0.1158203125,0.5753832444548607,0.022345956,96260,0.15020039677619934,0.0003,-0.18387091159820557,-1.4754199504852294,-0.019802264496684076
19718144,4.78,169,12,1,0.24902161999999997,0.2,0.142578125,0.8751540228724479,0.017539412,96270,0.25314784049987793,0.0003,0.1373746395111084,-1.36416252553463,-0.03241562924813479
19720192,4.92,169,12,1,0.32557995,0.2,0.032275390625,2.075051358342171,0.002948211,96280,0.9342871904373169,0.0003,0.16420137882232666,-0.5339108675718307,-0.0026084645534865556
19722240,7.74,170,12,1,0.5803637399999999,0.2,0.042431640625,2.11078120470047,0.006999337,96290,0.9791337251663208,0.0003,0.19648981094360352,-0.5244819819927216,-0.006389494391623884
19724288,7.59,170,12,1,1.04590296,0.2,0.19443359375,1.1054369315505028,0.017996972,96300,0.3949086666107178,0.0003,0.1678348183631897,-1.4634757965803147,-0.03864582888782024
19726336,13.56,172,11,1,1.31695807,0.2,0.149365234375,0.790456959605217,0.016962927,96310,0.2849245071411133,0.0003,-0.025259971618652344,-1.2420990586280822,-0.028771852317731827
19728384,8.63,173,11,1,1.13802769,0.2,0.124853515625,0.6726576194167138,0.01579001,96320,0.19781456887722015,0.0003,-0.010393500328063965,-1.5275376796722413,-0.024943749816156924
19730432,13.83,173,11,1,1.6608875699999999,0.2,0.176513671875,0.6407212622463703,0.027052492,96330,0.19313153624534607,0.0003,0.22001081705093384,-1.4941773653030395,-0.03964383368147537
19732480,7.46,171,11,1,1.23260134,0.2,0.127294921875,0.350976075977087,0.020845333,96340,0.09484398365020752,0.0003,0.2906603217124939,-1.5021228730678557,-0.025628825346939266
19734528,5.46,171,11,1,0.7768137800000001,0.2,0.154736328125,0.5277616776525974,0.02187112,96350,0.19722798466682434,0.0003,0.11512982845306396,-1.128484109044075,-0.027007779059931635
19736576,6.78,171,11,1,1.25656692,0.2,0.09384765625,0.9130859926342965,0.019556616,96360,0.2423238307237625,0.0003,0.1772173047065735,-0.9299904510378838,-0.016951025801245124
19738624,12.18,174,11,1,0.9357,0.2,0.1205078125,0.4407341815531254,0.015035536,96370,0.1122533306479454,0.0003,-0.22054660320281982,-0.9769625350832939,-0.021121234307065605
19740672,7.07,169,12,1,1.14776845,0.2,0.076513671875,0.8163021847605705,0.012875777,96380,0.27254992723464966,0.0003,-0.0808863639831543,-1.3915542840957642,-0.015891107113566248
19742720,13.28,173,11,1,1.58687696,0.2,0.1658203125,0.5170646548271179,0.018913921,96390,0.27680712938308716,0.0003,0.03960472345352173,-0.9454726308584214,-0.024885874416213483
19744768,15.88,172,11,1,0.41403771999999994,0.2,0.1384765625,0.3128811355680227,0.021150563,96400,0.04242575913667679,0.0003,0.12310194969177246,-1.365239033102989,-0.026010582339949906
19746816,16.05,175,11,1,0.31617138,0.2,0.115771484375,1.0780847921967507,0.014601166,96410,0.4026864469051361,0.0003,0.16927319765090942,-1.8131056725978851,-0.020741256116889418
19748864,16.7,176,11,1,0.2504107,0.2,0.145166015625,0.9948350444436074,0.017007753,96420,0.37209978699684143,0.0003,0.19457250833511353,-1.8504692256450652,-0.03076563701033592
19750912,15.95,174,11,1,0.17502226,0.2,0.152294921875,0.7987294480204582,0.017387921,96430,0.288104772567749,0.0003,0.28788846731185913,-1.8460758179426193,-0.03458026023581624
19752960,16.49,174,11,1,0.4333569,0.2,0.155078125,1.0725523695349692,0.015496813,96440,0.41234999895095825,0.0003,0.11796092987060547,-1.8425349950790406,-0.03169501731172204
19755008,16.2,175,11,1,0.08435162999999997,0.2,0.172119140625,0.7905388727784157,0.01581744,96450,0.31920069456100464,0.0003,0.3011086583137512,-1.8517587393522263,-0.034858471946790814
19757056,15.96,173,11,1,0.39351622999999997,0.2,0.164892578125,0.9220310479402543,0.01655114,96460,0.3665430247783661,0.0003,0.2926798462867737,-1.8441108882427215,-0.032093186094425616
19759104,15.64,175,11,1,0.5848358900000001,0.2,0.15673828125,0.8593784362077713,0.015754793,96470,0.3058733642101288,0.0003,0.3667932152748108,-1.7949921101331712,-0.03443129387451336
19761152,15.35,171,11,1,0.24540669999999998,0.2,0.186669921875,0.7988890081644058,0.019098157,96480,0.30557993054389954,0.0003,0.36114490032196045,-1.7920416295528412,-0.033348475792445244
19763200,16.2,176,11,1,0.53042136,0.2,0.16943359375,1.0130073219537734,0.013775518,96490,0.41573941707611084,0.0003,0.32778650522232056,-1.7384874016046523,-0.027241309406235814
19765248,14.99,172,11,1,0.24643926,0.2,0.159130859375,0.7735370695590973,0.015838386,96500,0.28488147258758545,0.0003,0.4305775761604309,-1.7830855756998063,-0.03212437558104284
19767296,15.73,165,12,1,0.20104867999999995,0.2,0.16220703125,0.9852700471878052,0.014968006,96510,0.34599795937538147,0.0003,0.323699951171875,-1.7720314532518386,-0.0306623105192557
19769344,15.35,171,11,1,0.47622024999999996,0.2,0.140869140625,0.9208709314465523,0.014448752,96520,0.42349809408187866,0.0003,0.37186890840530396,-1.7815484881401062,-0.031284041429171336
19771392,15.25,172,11,1,0.30985717000000007,0.2,0.16494140625,0.8079099297523499,0.01627472,96530,0.3202226758003235,0.0003,0.4518820643424988,-1.6922212839126587,-0.0281823112629354
19773440,15.05,174,11,1,0.30316459,0.2,0.16376953125,0.9494634658098221,0.015715655,96540,0.3786378800868988,0.0003,0.4339662790298462,-1.7961390793323517,-0.029221009789034726
19775488,16.34,171,11,1,0.3918742099999999,0.2,0.152587890625,0.6217772558331489,0.01533678,96550,0.24035604298114777,0.0003,0.5933228731155396,-1.7597865521907807,-0.030417312378995122
19777536,15.68,171,11,1,0.5645607199999999,0.2,0.177001953125,0.6692562401294708,0.0156602,96560,0.22224032878875732,0.0003,0.5436233878135681,-1.8611263751983642,-0.033962877630256114
19779584,16.68,176,11,1,0.3674442099999999,0.2,0.1720703125,0.7812546849250793,0.018635867,96570,0.24290437996387482,0.0003,0.46980756521224976,-1.8189753711223602,-0.033577972289640455
19781632,15.72,174,11,1,0.50202686,0.2,0.188037109375,0.5131406217813492,0.020617306,96580,0.15359224379062653,0.0003,0.6030720472335815,-1.8600336492061615,-0.03584566299105063
19783680,15.4,174,11,1,0.1964858999999999,0.2,0.222900390625,0.7958162263035774,0.019724792,96590,0.27466681599617004,0.0003,0.5029700398445129,-1.8133752763271331,-0.03600390192586929
19785728,6.33,300,6,1,1.24752213,0.2,0.173193359375,0.7254223883152008,0.015707327,96600,0.3269249200820923,0.0003,0.5443322658538818,-1.8684522360563278,-0.030776399234309793
19787776,5.91,302,6,1,1.23515139,0.2,0.073095703125,0.5440014816820622,0.012249568,96610,0.10960839688777924,0.0003,-0.41218602657318115,-0.8540451005101204,-0.017370024882256984
19789824,5.83,300,6,1,1.2009885999999999,0.2,0.1265625,0.23310658410191537,0.016039375,96620,0.01213795319199562,0.0003,0.18022292852401733,-0.8095548003911972,-0.025970805226825176
19791872,6.25,300,6,1,1.2006785999999998,0.2,0.191259765625,0.3396639093756676,0.0393692,96630,0.06306847184896469,0.0003,0.1792224645614624,-0.856472623348236,-0.0230131346732378
19793920,15.28,173,11,1,0.98087349,0.2,0.168798828125,0.32999184913933277,0.020880982,96640,0.06541219353675842,0.0003,0.09931725263595581,-0.9327214360237122,-0.024421817041002214
19795968,13.23,173,11,1,0.04030967000000005,0.2,0.128955078125,0.8667660742998123,0.012153405,96650,0.2877143621444702,0.0003,0.009089887142181396,-1.8198967009782792,-0.03225468117743731
19798016,13.18,170,11,1,0.42513828000000004,0.2,0.142919921875,1.2122263699769973,0.016163722,96660,0.4888477325439453,0.0003,0.18371373414993286,-1.5967508375644683,-0.02997180721722543
19800064,6.35,168,12,1,-0.08141552999999994,0.2,0.15791015625,0.8499836876988411,0.017768817,96670,0.31756070256233215,0.0003,0.3872162103652954,-1.5617761790752411,-0.02792739374563098
19802112,15.78,171,11,1,0.9824226200000001,0.2,0.152734375,1.3937333196401596,0.02043496,96680,0.4091990888118744,0.0003,0.14975452423095703,-1.118034428358078,-0.022354638285469262
19804160,12.91,173,11,1,0.6790560000000001,0.2,0.12353515625,0.9205899849534035,0.016898956,96690,0.2889419198036194,0.0003,-0.3625096082687378,-1.7667943328619002,-0.024838979821652174
19806208,14.76,173,11,1,0.56838075,0.2,0.1533203125,0.8352692767977714,0.016578395,96700,0.3191887438297272,0.0003,0.22183877229690552,-1.435835662484169,-0.028965095104649664
19808256,6.39,169,12,1,0.2687733100000001,0.2,0.143408203125,1.0166808843612671,0.015526837,96710,0.40150418877601624,0.0003,0.25019097328186035,-1.6541321247816085,-0.02979228681069799
19810304,6.36,169,12,1,0.76805932,0.2,0.1134765625,1.3640037417411803,0.014506344,96720,0.5861600637435913,0.0003,0.18655866384506226,-1.0714158773422242,-0.02485730187036097
19812352,16.75,174,11,1,0.9331366499999999,0.2,0.185693359375,1.0092646479606628,0.022585578,96730,0.35744547843933105,0.0003,0.28895533084869385,-0.9916705623269081,-0.02731527144787833
19814400,14.47,175,11,1,0.94904218,0.2,0.07470703125,1.1569533556699754,0.011430093,96740,0.33257362246513367,0.0003,-0.5690666437149048,-1.8547938644886017,-0.01699118948308751
19816448,15.6,173,11,1,1.1593885499999999,0.2,0.125146484375,0.9537874966859817,0.01631469,96750,0.34521275758743286,0.0003,0.1750885248184204,-1.6189215570688247,-0.027159178839065136
19818496,15.08,172,11,1,0.91445701,0.2,0.18740234375,0.8615948781371117,0.02038272,96760,0.23716190457344055,0.0003,0.15160417556762695,-1.7345662027597428,-0.036167022632434966
19820544,12.33,171,11,1,1.3600665600000001,0.2,0.175390625,0.8774608835577965,0.017814621,96770,0.2910861074924469,0.0003,0.23063957691192627,-1.6563413321971894,-0.03231466319411993
19822592,14.5,174,11,1,1.24834485,0.2,0.121826171875,0.42427743300795556,0.016817998,96780,0.1399269551038742,0.0003,0.2128678560256958,-1.3840469419956207,-0.023547726206015796
19824640,14.5,175,11,1,1.3936294800000004,0.2,0.150439453125,0.5873122252523899,0.01664644,96790,0.1525428146123886,0.0003,0.29738229513168335,-1.6675724893808366,-0.031598928256426004
19826688,14.65,173,11,1,1.2770566700000001,0.2,0.1955078125,0.5471670113503933,0.0229416,96800,0.15889421105384827,0.0003,0.34686803817749023,-1.6275871992111206,-0.03778432111721486
19828736,14.68,174,11,1,1.28316641,0.2,0.181103515625,0.6427026756107808,0.02088638,96810,0.1420494168996811,0.0003,0.3429502844810486,-1.6065966844558717,-0.035407988890074196
19830784,14.61,172,11,1,1.49343613,0.2,0.16484375,0.7312002271413803,0.017954683,96820,0.2796516418457031,0.0003,0.2774777412414551,-1.5539012372493743,-0.03163341629551723
19832832,13.8,174,11,1,1.6433491900000003,0.2,0.160693359375,0.5039945177733898,0.02082273,96830,0.14199121296405792,0.0003,0.23440390825271606,-1.6201969683170319,-0.036121054599061606
19834880,16.39,173,11,1,0.80905582,0.2,0.16044921875,0.3968242518603802,0.016063737,96840,0.10496488213539124,0.0003,0.31900620460510254,-1.5995284765958786,-0.03317052869824692
19836928,13.32,172,11,1,0.66240005,0.2,0.15283203125,0.8261606663465499,0.016521722,96850,0.27463480830192566,0.0003,0.2758445143699646,-1.8029432237148284,-0.034666635119356214
19838976,15.19,174,11,1,1.1792458,0.2,0.166015625,0.8842379793524742,0.019977428,96860,0.31183290481567383,0.0003,0.24840646982192993,-1.5252611011266708,-0.03107528684195131
19841024,13.96,173,11,1,1.50356792,0.2,0.16826171875,0.7603331059217453,0.016757725,96870,0.28310590982437134,0.0003,0.2516478896141052,-1.6785797327756882,-0.036408670945093036
19843072,12.5,171,11,1,1.21870512,0.2,0.142919921875,0.5315396085381507,0.016544988,96880,0.1577376425266266,0.0003,0.19829261302947998,-1.4522756278514861,-0.028825782472267747
19845120,13.16,172,11,1,1.06442786,0.2,0.1392578125,0.5695508681237698,0.015346931,96890,0.16013488173484802,0.0003,0.31469959020614624,-1.3631129711866379,-0.025883487123064697
19847168,12.29,171,11,1,1.39004353,0.2,0.1626953125,0.695865647494793,0.017159939,96900,0.29105478525161743,0.0003,0.3476661443710327,-1.508321502804756,-0.02848437805660069
19849216,13.83,172,11,1,1.0975131500000002,0.2,0.126904296875,0.36613399237394334,0.014040344,96910,0.07891732454299927,0.0003,0.2471948266029358,-1.3330760657787324,-0.025384111457969993
19851264,13.47,173,11,1,1.15932466,0.2,0.1244140625,0.6982192799448967,0.014052934,96920,0.28722119331359863,0.0003,0.21775323152542114,-1.4999929368495941,-0.027164918452035634
19853312,11.78,175,11,1,1.2495301699999997,0.2,0.149951171875,0.6557742401957511,0.015427483,96930,0.2452501803636551,0.0003,0.2847505211830139,-1.4436711728572846,-0.028080462117213757
19855360,11.85,175,11,1,1.44230769,0.2,0.14765625,0.49025463610887526,0.015627949,96940,0.17134305834770203,0.0003,0.1468266248703003,-1.2984973698854447,-0.026600046455860137
19857408,13.15,176,11,1,1.1847724200000003,0.2,0.1521484375,0.38512459918856623,0.018312689,96950,0.11344755440950394,0.0003,0.2053200602531433,-1.3190550059080124,-0.028277046815492212
19859456,4.86,167,12,1,-1.2212275599999998,0.2,0.17373046875,0.47186928167939185,0.01770418,96960,0.12416684627532959,0.0003,0.26608502864837646,-1.3965439677238465,-0.03148686345666647
19861504,4.78,170,12,1,-0.4020606700000001,0.2,0.128125,5.004114466905594,0.0416772,96970,1.8096446990966797,0.0003,-0.23900067806243896,-0.5838317751884461,-0.021657332661561668
19863552,13.85,172,11,1,1.35100656,0.2,0.1525390625,3.833114671707153,0.042652372,96980,1.7293812036514282,0.0003,-0.06742572784423828,-0.5610551118850708,-0.025633043516427277
19865600,13.65,172,11,1,1.20411003,0.2,0.079931640625,0.8443298086524009,0.013169078,96990,0.26565036177635193,0.0003,0.11800211668014526,-1.4643935889005661,-0.020184019359294324
19867648,12.09,172,11,1,1.31202764,0.2,0.1216796875,0.7421121537685395,0.015996907,97000,0.19895745813846588,0.0003,0.16785579919815063,-1.4206378638744355,-0.02661978000542149
19869696,14.24,176,11,1,1.4363421000000003,0.2,0.146484375,0.4772081397473812,0.01756963,97010,0.11198583245277405,0.0003,0.13969379663467407,-1.240253221988678,-0.024399784696288406
19871744,11.58,174,11,1,1.1607402,0.2,0.172265625,0.5664340339601039,0.01714809,97020,0.18530036509037018,0.0003,0.187732994556427,-1.5055042147636413,-0.03367850217036903
19873792,4.85,168,12,1,0.30724557999999985,0.2,0.148193359375,0.5560460597276687,0.015088708,97030,0.2574504613876343,0.0003,0.2498224973678589,-1.2651773333549499,-0.02801778120920062
19875840,13.79,173,11,1,1.1881698900000002,0.2,0.05810546875,2.623831218481064,0.009449048,97040,1.315056562423706,0.0003,0.1530475616455078,-0.5545827761292458,-0.007387180405203253
19877888,13.81,173,11,1,1.6080310099999997,0.2,0.134619140625,0.686435965448618,0.016044393,97050,0.24912142753601074,0.0003,0.024312138557434082,-1.5039030283689498,-0.02653017731499858
19879936,14.43,173,11,1,1.6296394799999998,0.2,0.1396484375,0.46136571019887923,0.018189512,97060,0.12003575265407562,0.0003,0.15554195642471313,-1.5347551375627517,-0.029273088288027792
19881984,12.42,171,11,1,1.26970563,0.2,0.148095703125,0.5275176651775837,0.017162193,97070,0.1663866639137268,0.0003,0.1545720100402832,-1.545814111828804,-0.026644331635907292
19884032,13.97,170,12,1,1.56898808,0.2,0.132080078125,0.5012736208736897,0.017238412,97080,0.18280228972434998,0.0003,0.28121399879455566,-1.3277579873800278,-0.029569592128973456
19886080,14.03,172,11,1,1.5006295599999995,0.2,0.163818359375,0.4624862387776375,0.01583958,97090,0.17470763623714447,0.0003,0.17193114757537842,-1.4698713034391404,-0.028218220022972675
19888128,11.9,174,11,1,1.3625986599999995,0.2,0.15361328125,0.5771662995219231,0.020853635,97100,0.23122873902320862,0.0003,0.2515500783920288,-1.486414846777916,-0.027993376657832414
19890176,13.18,172,11,1,0.78188205,0.2,0.14638671875,0.362284329533577,0.02029327,97110,0.07850486040115356,0.0003,0.2497655749320984,-1.3228894740343093,-0.0236616404610686
19892224,12.0,173,11,1,1.13758635,0.2,0.144091796875,0.9064275413751602,0.016393758,97120,0.2455991804599762,0.0003,0.22200113534927368,-1.5638971328735352,-0.02906672398094088
19894272,13.51,173,11,1,1.4653180500000003,0.2,0.147314453125,0.4788857400417328,0.019494103,97130,0.10072040557861328,0.0003,0.26848095655441284,-1.3644662261009217,-0.028587424708530308
19896320,13.5,171,11,1,1.4591005499999996,0.2,0.13466796875,0.4659161135554314,0.015293524,97140,0.17249447107315063,0.0003,0.24538695812225342,-1.4649409651756287,-0.02823986317962408
19898368,12.12,173,11,1,1.4424884299999996,0.2,0.16669921875,0.4365656651556492,0.017000446,97150,0.0994296595454216,0.0003,0.2604939937591553,-1.3848086535930633,-0.02968623872147873
19900416,13.15,171,11,1,1.11256877,0.2,0.114404296875,0.3686336077749729,0.014724093,97160,0.12255455553531647,0.0003,0.3223573565483093,-1.2285102874040603,-0.024397295992821456
19902464,12.31,173,11,1,1.2971137099999999,0.2,0.169677734375,0.7249303936958313,0.01829645,97170,0.20714642107486725,0.0003,0.2479398250579834,-1.422725248336792,-0.0336195511277765
19904512,11.72,171,11,1,1.44625363,0.2,0.165283203125,0.5324854560196399,0.019213548,97180,0.17817643284797668,0.0003,0.30266761779785156,-1.229684630036354,-0.027386024314910173
19906560,13.45,175,11,1,1.4679800600000001,0.2,0.13896484375,0.3672740742564201,0.013800518,97190,0.15254905819892883,0.0003,0.25160956382751465,-1.1822230875492097,-0.02385679823346436
19908608,12.62,170,11,1,0.82719757,0.2,0.155712890625,0.5919869437813758,0.015412612,97200,0.23611582815647125,0.0003,0.36196279525756836,-1.3251471608877181,-0.026308608544059097
19910656,12.9,174,11,1,1.49830175,0.2,0.130224609375,0.9271137848496437,0.014061888,97210,0.3222954571247101,0.0003,0.29905617237091064,-1.3169178694486618,-0.023464657156728207
19912704,4.92,169,12,1,-0.53057178,0.2,0.132080078125,0.7368429988622666,0.015062712,97220,0.26026466488838196,0.0003,0.13708901405334473,-1.3797422766685485,-0.026287123572546988
19914752,11.77,173,11,1,1.39899504,0.2,0.129345703125,3.8069864988327025,0.014091008,97230,1.6648313999176025,0.0003,-0.03938126564025879,-0.5484767332673073,-0.019164148578420283
19916800,4.92,166,12,1,0.13049753999999997,0.2,0.08125,0.5732763528823852,0.011908757,97240,0.1158912181854248,0.0003,-0.2438814640045166,-1.2206799596548081,-0.015808693313738333
19918848,12.29,173,11,1,1.27835624,0.2,0.118115234375,3.2379669845104218,0.028352385,97250,1.5600392818450928,0.0003,0.0523228645324707,-0.5007916957139968,-0.017821342684328556
19920896,13.2,173,11,1,1.3805613700000001,0.2,0.122607421875,0.6051973149180412,0.01475596,97260,0.15373840928077698,0.0003,0.17127740383148193,-1.2902770966291428,-0.019730183912906797
19922944,4.93,168,12,1,0.09193814000000002,0.2,0.147998046875,0.5041582398116589,0.02440598,97270,0.15620383620262146,0.0003,0.16976487636566162,-1.3379844099283218,-0.025598799472209065
19924992,12.5,172,11,1,1.53412354,0.2,0.0576171875,2.5631974399089814,0.022341575,97280,1.232645034790039,0.0003,0.09140068292617798,-0.4706354647874832,-0.009463302162475883
19927040,12.72,173,11,1,1.50883813,0.2,0.12119140625,0.36066331192851064,0.017621376,97290,0.12211637943983078,0.0003,0.18470430374145508,-1.272681963443756,-0.02108485931530595
19929088,8.96,169,12,1,0.6307882599999999,0.2,0.149462890625,0.4076088644564152,0.019737862,97300,0.11908240616321564,0.0003,0.2038857340812683,-1.259858211874962,-0.024494672636501492
19931136,9.33,173,11,1,0.9842026300000001,0.2,0.1126953125,1.6725017249584198,0.015563933,97310,0.6552778482437134,0.0003,0.03917962312698364,-1.2303073078393936,-0.024410212598741054
19933184,6.15,170,12,1,0.39685262,0.2,0.154052734375,0.7093098685145378,0.020284835,97320,0.18947745859622955,0.0003,-0.221038818359375,-1.3227536380290985,-0.030918668105732648
19935232,7.77,170,11,1,0.59607857,0.2,0.10302734375,1.6183087438344956,0.010778954,97330,0.6250723004341125,0.0003,0.11630111932754517,-1.0294342830777168,-0.01769558765226975
19937280,7.24,171,11,1,0.2105375599999999,0.2,0.096044921875,1.7926514089107513,0.008858828,97340,0.7018201947212219,0.0003,-0.23626434803009033,-1.0698567360639573,-0.017865757853724063
19939328,4.79,168,12,1,0.2058582999999999,0.2,0.125830078125,1.6496844112873077,0.016101515,97350,0.6042702198028564,0.0003,0.08585518598556519,-1.1254977881908417,-0.025664804060943423
