time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range
6760448,1,12.42,-0.6978994700000001,188,10,0.23067998886108398,-2.5666837632656097,0.174951171875,0.0003,1.5007222890853882,0.021723423,33000,-0.04366025666240603,0.5628857612609863,0.2
6762496,1,14.81,-0.7119155200000001,175,11,0.25168943405151367,-2.6235306739807127,0.208837890625,0.0003,1.353716167807579,0.021348335,33010,-0.04557228781050071,0.47362470626831055,0.2
6764544,1,15.5,-0.19101205,189,10,0.10029870271682739,-2.808759444952011,0.178173828125,0.0003,1.3005463480949402,0.021360088,33020,-0.045771331223659215,0.4266456365585327,0.2
6766592,1,15.6,-0.11410040000000005,188,10,0.1355178952217102,-2.8149400889873504,0.19775390625,0.0003,1.1460792228579522,0.022933122,33030,-0.050006167870014905,0.3295508027076721,0.2
6768640,1,14.62,-0.9607885799999998,189,10,0.09279721975326538,-2.731454700231552,0.190576171875,0.0003,1.318533828854561,0.020906989,33040,-0.04797723232768476,0.46671760082244873,0.2
6770688,1,12.28,1.0139915099999999,333,6,0.22362089157104492,-2.8265344977378843,0.206494140625,0.0003,1.1142196536064148,0.02296213,33050,-0.04776383980643004,0.3029925227165222,0.2
6772736,1,10.78,1.0100379300000002,331,6,0.011642694473266602,-2.757124292850494,0.18935546875,0.0003,0.45583060160279276,0.027437346,33060,-0.045801925798878075,0.010521575808525085,0.2
6774784,1,9.53,0.11327526999999993,183,11,0.1534900665283203,-2.736290007829666,0.271533203125,0.0003,0.4415581949055195,0.03287392,33070,-0.05036413068883121,0.031837403774261475,0.2
6776832,1,9.24,0.47099535,188,10,0.22316265106201172,-2.1029416531324387,0.11494140625,0.0003,1.398203930258751,0.013095898,33080,-0.02776036860886961,0.576276421546936,0.2
6778880,1,9.46,0.7686826000000001,188,10,0.28857916593551636,-1.9229274660348892,0.146923828125,0.0003,1.339776983857155,0.015949441,33090,-0.03325293496018276,0.4464867413043976,0.2
6780928,1,14.75,-0.08274615000000005,190,10,0.21877986192703247,-1.9652134835720063,0.183642578125,0.0003,1.002889482676983,0.019172352,33100,-0.03457567156292498,0.35657867789268494,0.2
6782976,1,9.36,0.6952390999999999,186,10,0.05729246139526367,-2.741045367717743,0.174853515625,0.0003,1.3021299064159393,0.018822493,33110,-0.04180535048944876,0.4777754545211792,0.2
6785024,1,9.52,0.64392094,185,11,0.17057132720947266,-1.9120013028383256,0.135498046875,0.0003,1.1921614304184913,0.014296279,33120,-0.032037960505113004,0.501314103603363,0.2
6787072,1,8.38,1.05239617,185,11,0.08660602569580078,-1.920153632760048,0.165478515625,0.0003,1.31987324655056,0.015417585,33130,-0.036004272603895514,0.5371513366699219,0.2
6789120,1,8.58,0.9314840200000001,188,10,0.20514124631881714,-1.607174289226532,0.14677734375,0.0003,0.9937662184238434,0.013837666,33140,-0.027681473176926374,0.44108718633651733,0.2
6791168,1,7.94,1.15485584,188,10,0.1673315167427063,-1.8132503569126128,0.188330078125,0.0003,1.273706030845642,0.019298794,33150,-0.032858569221571085,0.5043060779571533,0.2
6793216,1,8.22,0.9431701999999998,188,10,0.18686890602111816,-1.68620408475399,0.15693359375,0.0003,0.9331806689500809,0.021213632,33160,-0.032134313182905314,0.41678646206855774,0.2
6795264,1,9.45,1.16860226,188,10,0.19120901823043823,-1.4749397069215775,0.1478515625,0.0003,1.0890598803758622,0.015535036,33170,-0.031208556308411062,0.4240105152130127,0.2
6797312,1,13.45,-0.30264942999999994,187,10,0.15671515464782715,-1.956452876329422,0.184326171875,0.0003,0.9126604780554771,0.017011676,33180,-0.037464369717054066,0.2360832691192627,0.2
6799360,1,14.42,-0.29066484,185,11,0.06584525108337402,-2.652802121639252,0.162890625,0.0003,1.2763379722833634,0.017616693,33190,-0.04037803845712915,0.4134521186351776,0.2
6801408,1,8.86,1.13049014,188,10,0.0793408751487732,-2.6371606051921845,0.183251953125,0.0003,1.2722840130329132,0.019888377,33200,-0.044911009643692525,0.42975249886512756,0.2
6803456,1,8.71,0.9866016900000001,188,10,0.16408097743988037,-1.9553394705057143,0.1564453125,0.0003,0.8587869986891746,0.015432563,33210,-0.03050821382785216,0.24264247715473175,0.2
6805504,1,10.46,0.30569272999999997,189,10,0.12088876962661743,-1.893674898147583,0.181787109375,0.0003,0.7643001407384873,0.025406998,33220,-0.033472152706235644,0.26620030403137207,0.2
6807552,1,11.73,0.30465378,187,10,0.21710175275802612,-2.5477203130722046,0.142626953125,0.0003,1.3776923418045044,0.017914504,33230,-0.03985153585672378,0.38866955041885376,0.2
6809600,1,12.36,0.7565428699999999,190,10,0.16367769241333008,-2.4301917970180513,0.181103515625,0.0003,1.2143327310681342,0.019956056,33240,-0.038816602481529114,0.3603207767009735,0.2
6811648,1,12.42,0.8360479099999999,186,10,0.2586243748664856,-2.546321427822113,0.212451171875,0.0003,0.9712176978588104,0.027020454,33250,-0.04512009364552796,0.23104092478752136,0.2
6813696,1,8.55,0.9482105100000001,185,11,0.31618618965148926,-2.529888463020325,0.20849609375,0.0003,0.769913312792778,0.02367598,33260,-0.04685521358624101,0.18803587555885315,0.2
6815744,1,8.52,1.0977677799999999,186,10,0.017400026321411133,-1.9994007617235183,0.15986328125,0.0003,1.0639282271265984,0.016433641,33270,-0.032619541068561374,0.28634703159332275,0.2
6817792,1,11.26,0.4315978100000001,186,10,0.05711805820465088,-1.5449212431907653,0.136767578125,0.0003,1.0859422653913497,0.013001887,33280,-0.029203247139230372,0.5382371544837952,0.2
6819840,1,11.22,0.5376728199999998,188,10,0.08305901288986206,-2.446198356151581,0.17001953125,0.0003,1.3821411281824112,0.019435063,33290,-0.03445314058335498,0.39276713132858276,0.2
6821888,1,9.44,1.13256726,188,10,0.22637027502059937,-2.412664371728897,0.194775390625,0.0003,0.9265142142772674,0.022357611,33300,-0.041391190828289834,0.3200661838054657,0.2
6823936,1,11.47,0.92676971,190,10,0.09844380617141724,-2.049328601360321,0.185888671875,0.0003,1.1962561681866646,0.019811839,33310,-0.036112265475094316,0.4030827581882477,0.2
6825984,1,8.4,0.70217177,186,11,0.23569250106811523,-2.540635532140732,0.21826171875,0.0003,0.640887463837862,0.022864923,33320,-0.045068182446993885,0.13146382570266724,0.2
6828032,1,8.03,0.7927984300000002,187,10,0.07421308755874634,-1.9278928548097611,0.154150390625,0.0003,1.2274446204304694,0.0136337895,33330,-0.027927658660337328,0.4179011881351471,0.2
6830080,1,7.91,0.6386793499999999,188,10,0.19398140907287598,-1.5696627855300904,0.119921875,0.0003,1.516131755709648,0.01395671,33340,-0.028724987234454602,0.6465238928794861,0.2
6832128,1,10.6,0.45122224000000005,189,10,0.22034573554992676,-1.465509769320488,0.126123046875,0.0003,1.3987940847873688,0.013571626,33350,-0.023803320224396886,0.6527347564697266,0.2
6834176,1,8.79,1.10034169,188,10,0.3758605718612671,-2.7390361547470095,0.167919921875,0.0003,1.082804811000824,0.017634328,33360,-0.03900599918561056,0.3003765344619751,0.2
6836224,1,10.76,0.7618693499999998,187,10,0.21236509084701538,-1.572771179676056,0.148779296875,0.0003,0.9030071184039116,0.015540557,33370,-0.02942775844130665,0.32499849796295166,0.2
6838272,1,7.76,1.05593256,187,10,0.17732495069503784,-2.327189975976944,0.2015625,0.0003,1.0707396492362022,0.019573856,33380,-0.039491481124423446,0.40415987372398376,0.2
6840320,1,11.08,0.5123521400000001,188,10,0.16292911767959595,-1.6937577784061433,0.175537109375,0.0003,1.1528078377246858,0.018897355,33390,-0.02762272786349058,0.4312191605567932,0.2
6842368,1,9.94,0.56290731,190,10,0.30323052406311035,-2.734075278043747,0.178271484375,0.0003,1.0389696091413498,0.02327431,33400,-0.03741612740559504,0.31142041087150574,0.2
6844416,1,8.87,0.21473895,185,11,0.18115544319152832,-2.4814011633396147,0.236865234375,0.0003,1.2527344465255736,0.025815062,33410,-0.03773306673392653,0.471784770488739,0.2
6846464,1,10.99,0.7336237600000001,188,10,0.2840917110443115,-2.1587031185626984,0.2056640625,0.0003,1.478995531797409,0.022069922,33420,-0.039152753283269705,0.5484001040458679,0.2
6848512,1,11.1,0.8287842299999998,189,10,-0.07721412181854248,-2.703229171037674,0.250732421875,0.0003,0.6420358568429947,0.031672753,33430,-0.04470398626290262,0.08079105615615845,0.2
6850560,1,8.75,0.8679677100000002,186,10,0.08766686916351318,-2.549671107530594,0.185546875,0.0003,0.8310006752610206,0.020459414,33440,-0.039176863292232154,0.20487813651561737,0.2
6852608,1,14.33,-0.6473069299999998,190,10,0.07490086555480957,-2.0253792285919188,0.156689453125,0.0003,1.4175948828458786,0.017421829,33450,-0.02864958152640611,0.4760582447052002,0.2
6854656,1,15.73,-0.73649304,188,10,0.19531524181365967,-2.8677440643310548,0.13994140625,0.0003,1.1829705193638802,0.01945141,33460,-0.03387522434350103,0.3539106249809265,0.2
6856704,1,16.87,-0.36631672000000004,190,10,0.1993926763534546,-2.888674867153168,0.209423828125,0.0003,1.1683620244264603,0.022629367,33470,-0.048251239967066796,0.3484605550765991,0.2
6858752,1,16.44,-0.24057607,188,10,0.31658685207366943,-2.908201539516449,0.21328125,0.0003,0.8892154335975647,0.021630675,33480,-0.05101022032322362,0.25758451223373413,0.2
6860800,1,16.48,-0.39120652,187,10,0.1528506875038147,-2.946232056617737,0.22373046875,0.0003,1.157915823161602,0.022637576,33490,-0.04766936836531386,0.3400897979736328,0.2
6862848,1,16.63,-0.07525353999999997,187,10,0.13605576753616333,-2.8872911751270296,0.184326171875,0.0003,1.0618850141763687,0.020299047,33500,-0.047609178069978955,0.3450970947742462,0.2
6864896,1,16.1,-0.2347270599999999,174,11,0.25000083446502686,-2.854420131444931,0.176171875,0.0003,1.0736065164208413,0.019721223,33510,-0.04666680890368298,0.3295009434223175,0.2
6866944,1,15.99,-0.4010622300000001,189,10,0.3170403838157654,-2.876859873533249,0.20009765625,0.0003,0.865083760023117,0.022507114,33520,-0.04867286693770438,0.18876193463802338,0.2
6868992,1,16.42,-0.35165334000000004,190,10,0.3083207607269287,-2.906098300218582,0.199365234375,0.0003,0.9736155018210411,0.020259544,33530,-0.04951170869171619,0.2628869414329529,0.2
6871040,1,17.59,-0.023078300000000006,186,10,0.2556282877922058,-2.939169293642044,0.1796875,0.0003,0.8866204649209977,0.020473778,33540,-0.04217816139571369,0.21150857210159302,0.2
6873088,1,13.13,1.15446076,325,6,0.14614760875701904,-2.9222082018852236,0.1953125,0.0003,0.8838988974690437,0.022978865,33550,-0.046498985635116695,0.1866874098777771,0.2
6875136,1,12.22,1.03828755,321,6,-0.01920640468597412,-2.806749755144119,0.15439453125,0.0003,0.2954971194267273,0.019631498,33560,-0.040099395578727125,-0.07972532510757446,0.2
6877184,1,14.42,0.16102200999999997,188,10,-0.08935987949371338,-2.7489334404468537,0.200244140625,0.0003,0.27848232313990595,0.024193833,33570,-0.044881090195849536,-0.08328427374362946,0.2
6879232,1,8.55,0.5451472700000001,186,10,-0.011193275451660156,-2.630630451440811,0.122607421875,0.0003,1.2672896951436996,0.012753515,33580,-0.03158504005987197,0.39025574922561646,0.2
6881280,1,9.55,0.3302600699999999,185,11,0.20426887273788452,-1.943133294582367,0.13369140625,0.0003,1.2179980605840683,0.01485517,33590,-0.026897479174658658,0.38969871401786804,0.2
6883328,1,15.57,0.13969584,186,11,0.2257603406906128,-1.9946477204561233,0.158740234375,0.0003,1.403306597471237,0.016434742,33600,-0.03305839586537331,0.4579627811908722,0.2
6885376,1,9.98,0.5823759700000001,186,10,0.008855760097503662,-2.732810837030411,0.17734375,0.0003,1.1208641231060028,0.020850807,33610,-0.04217212039511651,0.37303265929222107,0.2
6887424,1,11.29,0.5020309,185,11,0.34291642904281616,-2.0957761883735655,0.172705078125,0.0003,1.0365672796964644,0.019621078,33620,-0.03750081404577941,0.33428966999053955,0.2
6889472,1,11.88,0.7021708600000001,186,10,0.16903948783874512,-2.284154164791107,0.17626953125,0.0003,1.0178017765283585,0.016579837,33630,-0.036035056016407906,0.3115684390068054,0.2
6891520,1,9.82,0.5887743200000001,183,11,0.1578357219696045,-2.3138535976409913,0.16572265625,0.0003,0.9308500543236733,0.017464537,33640,-0.03342627373058349,0.26203107833862305,0.2
6893568,1,9.31,1.0051361,181,11,0.1173749566078186,-1.9811432212591171,0.14921875,0.0003,1.3816787987947463,0.013811346,33650,-0.031352438614703715,0.5116985440254211,0.2
6895616,1,14.95,0.30018858,185,11,0.19565123319625854,-1.7717636466026305,0.15751953125,0.0003,0.7977253183722496,0.015957948,33660,-0.02827260782942176,0.33429843187332153,0.2
6897664,1,13.86,0.38735617,183,11,0.12370133399963379,-2.6227444231510164,0.1666015625,0.0003,1.0103510290384292,0.01919689,33670,-0.040667276782915,0.2800500690937042,0.2
6899712,1,9.08,0.93598735,184,11,0.07334834337234497,-2.600865888595581,0.18525390625,0.0003,1.0253853142261504,0.020152729,33680,-0.04374090025667101,0.26336443424224854,0.2
6901760,1,8.75,1.1016006699999998,185,11,0.07526975870132446,-1.8860765248537064,0.136181640625,0.0003,1.1492134600877761,0.01455684,33690,-0.02803904500324279,0.39684343338012695,0.2
6903808,1,14.77,0.49317004,185,11,0.25603729486465454,-1.7572309702634812,0.139794921875,0.0003,0.7807436868548393,0.013835517,33700,-0.02516423708293587,0.29388272762298584,0.2
6905856,1,8.56,1.02378933,187,10,0.13357603549957275,-2.5981551945209502,0.178369140625,0.0003,0.8595964953303337,0.01828006,33710,-0.03816306733060628,0.24358563125133514,0.2
6907904,1,10.78,0.45747585,185,11,0.06379127502441406,-1.876858875155449,0.13388671875,0.0003,0.8990232214331627,0.01683335,33720,-0.027479115698952228,0.288654088973999,0.2
6909952,1,15.32,0.16596761000000002,187,10,0.31271952390670776,-2.5319603025913238,0.16572265625,0.0003,1.0143258601427079,0.019886125,33730,-0.03976153905969113,0.2563932538032532,0.2
6912000,1,11.26,1.0494462300000003,185,11,0.11813372373580933,-2.6545107066631317,0.171630859375,0.0003,1.0276183471083642,0.017962944,33740,-0.04203659959603101,0.25224703550338745,0.2
6914048,1,14.87,0.56279777,189,10,0.05802440643310547,-2.201490420103073,0.1732421875,0.0003,0.5108161710202694,0.019882102,33750,-0.032825398060958834,0.06902091205120087,0.2
6916096,1,10.8,0.4119564600000001,184,11,0.1330641508102417,-2.649179035425186,0.175634765625,0.0003,0.7741318598389626,0.017982204,33760,-0.03905949601903558,0.17331214249134064,0.2
6918144,1,10.54,0.86482729,185,11,0.2764818072319031,-2.6008463382720945,0.1681640625,0.0003,0.9203913688659668,0.021275321,33770,-0.03919179544318467,0.206976979970932,0.2
6920192,1,14.88,0.36081927,184,11,0.3484632968902588,-2.4302684545516966,0.1943359375,0.0003,0.729802192747593,0.024950828,33780,-0.042742115212604403,0.19774046540260315,0.2
6922240,1,13.29,0.6156997700000002,186,10,0.09819966554641724,-2.6542353451251985,0.166455078125,0.0003,0.889336034655571,0.019892922,33790,-0.03929007868282497,0.2477101981639862,0.2
6924288,1,13.99,0.7069214199999998,189,10,0.12251991033554077,-2.594580405950546,0.163037109375,0.0003,0.9162948712706566,0.017180003,33800,-0.0380019687465392,0.2820439040660858,0.2
6926336,1,10.39,1.1049757400000002,184,11,0.1483662724494934,-2.608138406276703,0.188134765625,0.0003,0.8983971104025841,0.020143708,33810,-0.03929459250066429,0.2482636570930481,0.2
6928384,1,11.19,0.68700289,186,10,-0.004018902778625488,-2.1566659569740296,0.144921875,0.0003,0.5661965198814869,0.018160716,33820,-0.02992255308199674,0.10836375504732132,0.2
6930432,1,13.35,0.7720803299999999,189,10,0.20684361457824707,-2.501417303085327,0.154052734375,0.0003,0.879800121486187,0.017631687,33830,-0.03518983661197126,0.23685148358345032,0.2
6932480,1,11.47,0.41924736,186,10,0.0977623462677002,-2.5694037556648253,0.1923828125,0.0003,0.8160226196050644,0.02086838,33840,-0.04298665530513972,0.231069415807724,0.2
6934528,1,10.06,0.60166592,187,10,0.24207615852355957,-2.622605723142624,0.149755859375,0.0003,0.8771060660481453,0.01626442,33850,-0.04097794971894473,0.236351877450943,0.2
6936576,1,14.43,0.6949897599999999,187,10,-0.05619180202484131,-2.150557482242584,0.1322265625,0.0003,1.2577631071209907,0.016758973,33860,-0.027151229383889586,0.501488983631134,0.2
6938624,1,10.81,0.5459519100000001,185,11,0.08451414108276367,-2.6054339945316314,0.1802734375,0.0003,0.8479783982038498,0.01983954,33870,-0.042190388403832914,0.24062025547027588,0.2
6940672,1,11.16,0.7698579699999999,188,10,0.23819947242736816,-2.5795822978019713,0.15849609375,0.0003,1.0539583295583725,0.019160721,33880,-0.04095489133615047,0.2767689824104309,0.2
6942720,1,11.26,0.4896157199999999,188,10,0.4050867557525635,-2.6241105020046236,0.207275390625,0.0003,0.7502552151679993,0.02237175,33890,-0.043395165749825534,0.17727313935756683,0.2
6944768,1,7.76,0.7038192800000002,186,11,0.3847005367279053,-2.6413047671318055,0.17373046875,0.0003,0.9801209524273873,0.020860022,33900,-0.046296826540492476,0.32956036925315857,0.2
6946816,1,7.59,0.6012412699999999,184,11,-0.11746335029602051,-1.9584674566984177,0.103173828125,0.0003,1.4266305655241012,0.0130448695,33910,-0.022542327566770836,0.507371723651886,0.2
6948864,1,14.21,-0.20676467,187,10,0.1758565902709961,-1.8411431699991225,0.135302734375,0.0003,1.2532825604081155,0.0138238305,33920,-0.028571607358753682,0.4214297831058502,0.2
6950912,1,10.88,0.5303905999999998,188,10,0.10445547103881836,-2.6499512553215028,0.18740234375,0.0003,1.4224672794342041,0.016943254,33930,-0.037255548289977014,0.5038721561431885,0.2
6952960,1,11.17,0.6740430200000002,185,11,0.15667247772216797,-2.2362916231155396,0.149072265625,0.0003,0.9847797095775604,0.01731298,33940,-0.03130557166878134,0.3224654793739319,0.2
6955008,1,12.5,-0.30165536000000004,185,11,-0.031010985374450684,-2.7371150493621825,0.18349609375,0.0003,0.7681802585721016,0.018513773,33950,-0.03773513329215348,0.16607822477817535,0.2
6957056,1,14.37,-0.43432935,189,10,0.03683197498321533,-2.7959581136703493,0.125341796875,0.0003,1.8822961181402207,0.017554816,33960,-0.03410849245265126,0.6231826543807983,0.2
6959104,1,15.37,-0.47273528000000015,187,10,0.1333196759223938,-2.900851446390152,0.17626953125,0.0003,1.416591477394104,0.019505676,33970,-0.042343707359395924,0.44293519854545593,0.2
6961152,1,14.64,-0.64350447,187,10,0.03344923257827759,-2.8841624736785887,0.194970703125,0.0003,1.2164935633540153,0.023492286,33980,-0.04379997383803129,0.376885324716568,0.2
6963200,1,14.4,-0.41982824,188,10,0.17027980089187622,-2.9291877508163453,0.217041015625,0.0003,1.1722921311855317,0.022149514,33990,-0.04877823581919074,0.3150731921195984,0.2
6965248,1,14.0,-0.7473301500000001,190,10,0.16050899028778076,-2.9417167365550996,0.199658203125,0.0003,1.2827006369829177,0.023008507,34000,-0.04513793387450278,0.4263032078742981,0.2
6967296,1,14.98,-0.06402215,172,11,0.11663132905960083,-2.940050536394119,0.1869140625,0.0003,1.3500866413116455,0.02019646,34010,-0.04780639600940049,0.4433032274246216,0.2
6969344,1,13.87,-0.30529407999999997,189,10,0.22170108556747437,-2.936373507976532,0.174072265625,0.0003,1.0147548824548722,0.019787997,34020,-0.04225845984183252,0.29717129468917847,0.2
6971392,1,14.84,-0.46772317999999996,187,10,0.09867602586746216,-2.9352348327636717,0.195361328125,0.0003,1.253927046060562,0.019237773,34030,-0.04911946877837181,0.41535472869873047,0.2
6973440,1,12.98,-0.56603,185,11,0.10910803079605103,-2.9364897847175597,0.19189453125,0.0003,1.1843252778053284,0.019467667,34040,-0.04791440884582698,0.34114378690719604,0.2
6975488,1,12.8,0.9145520900000002,324,6,0.1451587677001953,-2.8887328505516052,0.173193359375,0.0003,1.315471988916397,0.015231632,34050,-0.044675290444865824,0.4023987054824829,0.2
6977536,1,12.38,0.9393945199999999,326,6,-0.161718487739563,-2.6994672417640686,0.1556640625,0.0003,0.4266738727688789,0.022755207,34060,-0.04059548496734351,-0.0256405770778656,0.2
6979584,1,8.84,0.28116027000000005,184,11,0.07381880283355713,-2.708385145664215,0.21572265625,0.0003,0.48937699645757676,0.023506092,34070,-0.0446456097997725,0.05183091759681702,0.2
6981632,1,15.54,0.44518947,186,10,0.14931118488311768,-1.8671229541301728,0.10234375,0.0003,1.1833175644278526,0.01342213,34080,-0.02244444441748783,0.4381803572177887,0.2
6983680,1,15.05,0.4642095500000001,187,10,0.0891154408454895,-2.6841633439064028,0.18330078125,0.0003,0.9083122208714485,0.020211985,34090,-0.04125338895246387,0.2407454550266266,0.2
6985728,1,11.14,0.77312383,189,10,0.07888954877853394,-2.6818528890609743,0.18037109375,0.0003,0.7882877454161644,0.020970164,34100,-0.04315093462355435,0.20579783618450165,0.2
6987776,1,11.09,0.58889017,185,11,0.0771939754486084,-2.2656870543956757,0.18271484375,0.0003,0.694040097296238,0.02326303,34110,-0.030191676993854343,0.18629497289657593,0.2
6989824,1,8.69,0.9986309500000001,183,11,0.10508626699447632,-2.2742247462272642,0.17236328125,0.0003,0.9865081012248993,0.019478714,34120,-0.0344803161220625,0.3544512689113617,0.2
6991872,1,13.71,0.9533105000000001,190,10,0.17602992057800293,-1.8378987550735473,0.1587890625,0.0003,0.9420207142829895,0.022952745,34130,-0.026641896716319023,0.26947271823883057,0.2
6993920,1,15.72,-0.3949677300000001,183,11,0.09469735622406006,-2.5649037778377535,0.1796875,0.0003,0.7890365570783615,0.018287856,34140,-0.034970463067293164,0.29258957505226135,0.2
6995968,1,9.44,0.6552057499999998,185,11,0.06415069103240967,-2.9964690506458282,0.126513671875,0.0003,1.2530008971691131,0.01672628,34150,-0.036213082016911355,0.3808402717113495,0.2
6998016,1,8.98,0.7843003700000001,185,11,0.17948955297470093,-2.0848367631435396,0.1220703125,0.0003,0.9702898919582367,0.013329996,34160,-0.02598520037718117,0.26197198033332825,0.2
7000064,1,13.22,0.6208548500000001,188,10,0.21021056175231934,-2.0095196425914765,0.15908203125,0.0003,0.9634626239538193,0.017518252,34170,-0.03379845852032304,0.26484012603759766,0.2
7002112,1,10.65,0.8890202700000001,188,10,0.11493486166000366,-2.507739794254303,0.1767578125,0.0003,1.0010590955615044,0.019312225,34180,-0.03779794216388836,0.3193459212779999,0.2
7004160,1,8.63,1.01319321,187,10,0.15310704708099365,-2.3248363196849824,0.134619140625,0.0003,0.6975134953856468,0.019432265,34190,-0.025645657884888352,0.2367614358663559,0.2
7006208,1,16.14,0.6773498800000002,186,10,0.2221251130104065,-2.024134224653244,0.141455078125,0.0003,0.6709393590688706,0.01343948,34200,-0.025391999538987874,0.2175147980451584,0.2
7008256,1,16.78,0.57871618,188,10,-0.2204439640045166,-2.837948828935623,0.15478515625,0.0003,0.8710685148835182,0.020278376,34210,-0.03372731092385948,0.2600919306278229,0.2
7010304,1,18.0,0.7937143,188,10,0.16051942110061646,-2.8746665358543395,0.202783203125,0.0003,0.7978712260723114,0.022190344,34220,-0.046039983769878744,0.11572426557540894,0.2
7012352,1,16.09,0.7029938899999999,189,10,-0.0018793344497680664,-2.8592086911201475,0.206982421875,0.0003,0.6037974834442139,0.02587345,34230,-0.048176308465190235,0.12046095728874207,0.2
7014400,1,14.4,0.92548751,186,10,0.09235876798629761,-2.8555571854114534,0.189599609375,0.0003,0.7790935531258583,0.020872096,34240,-0.0453918655635789,0.16463452577590942,0.2
7016448,1,14.51,0.94399416,190,10,-0.009046792984008789,-2.643811374902725,0.187158203125,0.0003,0.7288787052035332,0.018590353,34250,-0.04131989500019699,0.2089511901140213,0.2
7018496,1,13.8,0.9728423400000001,186,10,0.10622596740722656,-2.654290682077408,0.205810546875,0.0003,0.5443214394152165,0.023221668,34260,-0.043168548541143534,0.05801837146282196,0.2
7020544,1,12.63,0.88960808,189,10,0.010080277919769287,-2.544645977020264,0.166357421875,0.0003,0.6937945291399956,0.01628092,34270,-0.03631605135742575,0.22889749705791473,0.2
7022592,1,14.13,0.40803343000000014,184,11,0.17514830827713013,-2.5886492669582366,0.1755859375,0.0003,0.6689085081219673,0.023152761,34280,-0.03744689852464944,0.15232989192008972,0.2
7024640,1,12.39,0.6846191500000001,184,11,0.1161874532699585,-2.8759823739528656,0.173681640625,0.0003,0.9308333188295365,0.020139355,34290,-0.04071631520055234,0.2853280305862427,0.2
7026688,1,13.65,0.6348172899999999,186,10,0.04440850019454956,-2.5090545058250426,0.096142578125,0.0003,0.9109535500407219,0.013655336,34300,-0.02629780601710081,0.3151305913925171,0.2
7028736,1,12.22,0.62988299,189,10,0.16340166330337524,-2.615430384874344,0.148291015625,0.0003,0.9682914361357688,0.019258998,34310,-0.03898128633154556,0.23908720910549164,0.2
7030784,1,10.9,0.46444589000000003,184,11,0.0008786320686340332,-2.782170033454895,0.150732421875,0.0003,1.0187180101871491,0.01698348,34320,-0.03791203289292753,0.24636808037757874,0.2
7032832,1,12.48,0.5463014700000001,185,11,0.18496745824813843,-2.404266726970673,0.128369140625,0.0003,1.2164173066616057,0.017811954,34330,-0.02737214232329279,0.41320037841796875,0.2
7034880,1,11.68,0.87451601,186,10,0.014154791831970215,-2.8405074536800385,0.16279296875,0.0003,0.8304082110524178,0.01890215,34340,-0.039179604453966024,0.2061985284090042,0.2
7036928,1,15.3,0.79470454,187,10,0.14653247594833374,-2.386291688680649,0.12392578125,0.0003,0.7673840284347534,0.016008269,34350,-0.02574484716169536,0.21598732471466064,0.2
7038976,1,12.92,0.5008484,189,10,0.0924106240272522,-2.7896890223026274,0.181640625,0.0003,0.6985351771116257,0.017844837,34360,-0.03883813254069537,0.20038580894470215,0.2
7041024,1,15.2,0.43452048000000004,186,10,0.2672467827796936,-2.8037879407405852,0.19140625,0.0003,0.8770200476050377,0.020439161,34370,-0.045755626389291135,0.19442600011825562,0.2
7043072,1,15.35,0.8756466199999999,188,10,-0.014898180961608887,-2.7831505119800566,0.16630859375,0.0003,0.9761534482240677,0.019858614,34380,-0.03769039132166654,0.34556663036346436,0.2
7045120,1,12.04,0.49854735000000006,189,10,0.08375728130340576,-2.8126182079315187,0.18447265625,0.0003,0.8110852062702179,0.019987304,34390,-0.04027934090700001,0.22860687971115112,0.2
7047168,1,12.77,0.8629136700000001,186,10,0.28149205446243286,-2.8239424407482145,0.17685546875,0.0003,0.9013736337423325,0.020179048,34400,-0.04221927734324708,0.266491174697876,0.2
7049216,1,11.71,-0.17872592000000004,186,11,0.2870570421218872,-2.776094537973404,0.18486328125,0.0003,0.6814973279833794,0.021443926,34410,-0.042539161373861135,0.13760071992874146,0.2
7051264,1,9.46,1.0073814099999998,186,10,0.09102755784988403,-2.677265685796738,0.139306640625,0.0003,1.9115655213594436,0.015877984,34420,-0.030592887301463634,0.7459392547607422,0.2
7053312,1,8.95,0.17406107,184,11,-0.016155004501342773,-2.618199551105499,0.16064453125,0.0003,0.7291711546480656,0.021515237,34430,-0.02888746662065387,0.14728587865829468,0.2
7055360,1,9.67,0.94795176,182,11,0.15636515617370605,-2.266053485870361,0.138232421875,0.0003,1.5748793542385102,0.014385192,34440,-0.027335244743153454,0.5250703692436218,0.2
7057408,1,14.67,-0.45476763,187,10,-0.028495192527770996,-2.5382485508918764,0.185400390625,0.0003,0.7730033978819847,0.020036466,34450,-0.03717402457259596,0.1904536783695221,0.2
7059456,1,13.77,-0.56143633,187,10,0.024760782718658447,-3.088126689195633,0.15810546875,0.0003,1.1097769036889076,0.019638255,34460,-0.04298851911444217,0.33001452684402466,0.2
7061504,1,16.25,-0.3426294500000001,187,10,0.19763880968093872,-3.0447602689266207,0.15478515625,0.0003,1.2123051047325135,0.01784373,34470,-0.039274103660136464,0.40835174918174744,0.2
