MODEL 28600 vs ALL
GAMES_PER_OPPONENT=100

ppo_model_100.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.6
ppo_model_450.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.2
ppo_model_4500.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.5
ppo_model_4550.zip | W:97 L:3 D:0 | WR:97.00% | AVG_STEPS:6.2
ppo_model_4600.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.6
ppo_model_4650.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:7.3
ppo_model_4700.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:8.5
ppo_model_4750.zip | W:96 L:4 D:0 | WR:96.00% | AVG_STEPS:8.3
ppo_model_4800.zip | W:90 L:10 D:0 | WR:90.00% | AVG_STEPS:7.7
ppo_model_4850.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.3
ppo_model_4900.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.7
ppo_model_4950.zip | W:87 L:13 D:0 | WR:87.00% | AVG_STEPS:7.7
ppo_model_50.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.2
ppo_model_500.zip | W:98 L:2 D:0 | WR:98.00% | AVG_STEPS:6.0
ppo_model_5000.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:8.5
ppo_model_5050.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:8.3
ppo_model_5100.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:7.7
ppo_model_5150.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:8.3
ppo_model_5200.zip | W:87 L:13 D:0 | WR:87.00% | AVG_STEPS:7.7
ppo_model_5250.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:7.0
ppo_model_5300.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:7.5
ppo_model_5350.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:5.7
ppo_model_5400.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:7.7
ppo_model_5450.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:7.8
ppo_model_550.zip | W:99 L:1 D:0 | WR:99.00% | AVG_STEPS:6.2
ppo_model_5500.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:8.8
ppo_model_5550.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:7.1
ppo_model_5600.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:7.6
ppo_model_5650.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.1
ppo_model_5700.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.1
ppo_model_5750.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:6.5
ppo_model_5800.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.6
ppo_model_5850.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:8.6
ppo_model_5900.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:7.7
ppo_model_5950.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:7.9
ppo_model_600.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:5.7
ppo_model_6000.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.8
ppo_model_6050.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:7.3
ppo_model_6100.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:7.9
ppo_model_6150.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:8.7
ppo_model_6200.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:8.0
ppo_model_6250.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:7.3
ppo_model_6300.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:8.1
ppo_model_6350.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:8.3
ppo_model_6400.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:7.8
ppo_model_6450.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:7.9
ppo_model_650.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:5.8
ppo_model_6500.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:7.3
ppo_model_6550.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.3
ppo_model_6600.zip | W:70 L:30 D:0 | WR:70.00% | AVG_STEPS:6.8
ppo_model_6650.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:8.0
ppo_model_6700.zip | W:64 L:36 D:0 | WR:64.00% | AVG_STEPS:6.8
ppo_model_6750.zip | W:74 L:26 D:0 | WR:74.00% | AVG_STEPS:8.5
ppo_model_6800.zip | W:69 L:31 D:0 | WR:69.00% | AVG_STEPS:7.4
ppo_model_6850.zip | W:70 L:30 D:0 | WR:70.00% | AVG_STEPS:8.2
ppo_model_6900.zip | W:71 L:29 D:0 | WR:71.00% | AVG_STEPS:8.9
ppo_model_6950.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:7.4
ppo_model_700.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:5.8
ppo_model_7000.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:9.4
ppo_model_7050.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:8.5
ppo_model_7100.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:7.2
ppo_model_7150.zip | W:59 L:41 D:0 | WR:59.00% | AVG_STEPS:7.3
ppo_model_7200.zip | W:58 L:42 D:0 | WR:58.00% | AVG_STEPS:6.6
ppo_model_7250.zip | W:57 L:43 D:0 | WR:57.00% | AVG_STEPS:7.6
ppo_model_7300.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:7.7
ppo_model_7350.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:8.2
ppo_model_7400.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:8.8
ppo_model_7450.zip | W:64 L:36 D:0 | WR:64.00% | AVG_STEPS:8.8
ppo_model_750.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.3
ppo_model_7500.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:7.1
ppo_model_7550.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:8.1
ppo_model_7600.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:8.2
ppo_model_7650.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:9.3
ppo_model_7700.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:8.8
ppo_model_7750.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:8.0
ppo_model_7800.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:9.3
ppo_model_7850.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:7.8
ppo_model_7900.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:8.5
ppo_model_7950.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:7.4
ppo_model_800.zip | W:97 L:3 D:0 | WR:97.00% | AVG_STEPS:6.1
ppo_model_8000.zip | W:76 L:24 D:0 | WR:76.00% | AVG_STEPS:7.9
ppo_model_8050.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:7.1
ppo_model_8100.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:7.1
ppo_model_8150.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:7.2
ppo_model_8200.zip | W:68 L:32 D:0 | WR:68.00% | AVG_STEPS:6.6
ppo_model_8250.zip | W:68 L:32 D:0 | WR:68.00% | AVG_STEPS:6.1
ppo_model_8300.zip | W:51 L:49 D:0 | WR:51.00% | AVG_STEPS:5.6
ppo_model_8350.zip | W:74 L:26 D:0 | WR:74.00% | AVG_STEPS:6.5
ppo_model_8400.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:6.8
ppo_model_8450.zip | W:90 L:10 D:0 | WR:90.00% | AVG_STEPS:6.5
ppo_model_850.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.6
ppo_model_8500.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.1
ppo_model_8550.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.5
ppo_model_8600.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:5.7
ppo_model_8650.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:5.8
ppo_model_8700.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.6
ppo_model_8750.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.2
ppo_model_8800.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:5.9
ppo_model_8850.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.3
ppo_model_8900.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:6.5
ppo_model_8950.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:6.5
ppo_model_900.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.1
ppo_model_9000.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.5
ppo_model_9050.zip | W:78 L:22 D:0 | WR:78.00% | AVG_STEPS:6.7
ppo_model_9100.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:6.7
ppo_model_9150.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:6.4
ppo_model_9200.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:7.1
ppo_model_9250.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:6.4
ppo_model_9300.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.5
ppo_model_9350.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:6.5
ppo_model_9400.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.4
ppo_model_9450.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.2
ppo_model_950.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.5
ppo_model_9500.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:7.9
ppo_model_9550.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:6.4
ppo_model_9600.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.2
ppo_model_9650.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.2
ppo_model_9700.zip | W:68 L:32 D:0 | WR:68.00% | AVG_STEPS:6.2
ppo_model_9750.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:6.7
ppo_model_9800.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.5
ppo_model_9850.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.8
ppo_model_9900.zip | W:96 L:4 D:0 | WR:96.00% | AVG_STEPS:6.3
ppo_model_9950.zip | W:70 L:30 D:0 | WR:70.00% | AVG_STEPS:6.3

DONE
